plot_type,case,horizon,variable,split,n_samples,MAE,RMSE,R2,MAPE
parity,R5-1,18,B35_SO2,test,109,0.00013390663300771836,0.00017730070354375307,0.893382182523798,13.319904381643044
parity,R5-1,18,B35_SO2,all,1335,0.00022211026847639015,0.0003687982166789212,0.9472085406620628,10.80928447830871
parity,R5-2,18,B35_H2S,train,1117,0.00041603962950808015,0.0005192402325944519,0.8915548279783934,4.541637444797844
parity,R5-2,18,B35_H2S,valid,109,0.000536986320473273,0.0006577719952838214,0.5839848868248279,5.742870285715137
parity,R5-2,18,B35_H2S,test,109,0.0005668285381518261,0.000634449466741602,0.40595349224747435,6.700591499527166
parity,R5-2,18,B35_H2S,all,1335,0.00043822628146116964,0.0005420107947431512,0.8709515937185552,4.815989783094085
parity,R5-2,18,B35_SO2,train,1117,0.00020377140460853683,0.0002860295897216196,0.9577228986324299,12.742769443261546
parity,R5-2,18,B35_SO2,valid,109,0.00010765724491006631,0.00014176923024057978,0.9159580310893796,13.994516122976671
parity,R5-2,18,B35_SO2,test,109,0.0002506276655232105,0.0003247342747946814,0.9199356294764675,12.748347944527339
parity,R5-2,18,B35_SO2,all,1335,0.0001997495986404216,0.0002805426559634433,0.9575773306398142,12.845427454292945
parity,R5-6,18,B35_H2S,train,1232,0.00039170300000160644,0.0005001381902096089,0.9129516748164495,4.751209743780578
parity,R5-6,18,B35_H2S,valid,123,0.0003318328932529746,0.0004392085135594678,0.20221027382612344,4.3287345725665585
parity,R5-6,18,B35_H2S,test,123,0.0005036804068844706,0.0006247101370636859,0.8401008638355911,5.2509316149573255
parity,R5-6,18,B35_H2S,all,1478,0.00039603939913321036,0.0005069875739018708,0.9070165931763489,4.757638258053524
parity,R5-6,18,B35_SO2,train,1232,0.00017832961894413154,0.0002464562128352218,0.9554420072968379,12.126865752870081
parity,R5-6,18,B35_SO2,valid,123,0.0001599225665833927,0.00020081583799179832,0.8656846995750489,11.236929666289763
parity,R5-6,18,B35_SO2,test,123,0.0001299241746504879,0.00015961040899582755,0.9159206218982646,24.223880265621194
parity,R5-6,18,B35_SO2,all,1478,0.00017276944500063421,0.00023686924582256625,0.9558760746667914,13.059525188877528
