DateTime,MV1_AIC01,MV2_FIC01,MV3_FIC02,MV4_SI01,QV1_AI01,QV2_AI02,SV1_FI05,SV2_FI06,SV3_TI06,SV4_TI01,SV5_PI06,SV6_AT02,SV7_TI02,SV8_TI03,SV9_FT04,SV10_TI04,SV11_TI05,SV12_TI07,SV13_FIC02,SV14_TI08,SV15_TIC12,SV16_TI09,SV17_PI04,SV18_PIC03,SV19_TI10,SV20_PI05,SV21_TI11,SV22_PIC02,SV23_FIC01,SV24_FC03
2018/4/4 17:20,0.003772145,76037.4275,19860.9911,4896.211029,0.003800299,0.162183126,59985.25411,22347.62414,43.53956797,34.7045564,17.95554659,0.473058323,39.05305557,29.03709671,1.48E-14,24.92080853,42.79285224,29.78537776,19835.42113,28.35010201,32.5055959,24.57421433,11.4892364,11.4892364,24.57421433,17.95554659,55.59450397,11.58900052,76037.4275,37830.41302
2018/4/4 17:30,0.003772145,76037.4275,19860.9911,4896.211029,0.003798325,0.161626805,59981.31769,22349.46099,43.53980778,34.71128037,17.95564579,0.472156657,39.057128,29.03702545,0,24.91986703,42.79009487,29.78701051,19837.23326,28.34927333,32.50569642,24.57412467,11.48921337,11.48921337,24.57412467,17.95564579,55.59188403,11.58873081,76037.4275,37735.50784
2018/4/4 17:40,0.003772145,76037.4275,19860.9911,4896.211029,0.003796989,0.161075924,59980.70086,22350.09497,43.53948022,34.7179717,17.95551765,0.471261374,39.06129792,29.03705213,0,24.91885051,42.78752118,29.78843283,19837.8671,28.34832351,32.50577755,24.57365781,11.48908118,11.48908118,24.57365781,17.95551765,55.59077527,11.58843856,76037.4275,37670.46453
2018/4/4 17:50,0.003772145,76037.4275,19860.9911,4896.211029,0.00379621,0.160532058,59982.63531,22349.81418,43.5387017,34.72462775,17.95520872,0.470378277,39.06554048,29.03720152,2.02E-13,24.9178792,42.78508568,29.78988093,19837.60965,28.34738501,32.50577268,24.57296968,11.4888847,11.4888847,24.57296968,17.95520872,55.59083718,11.58815868,76037.4275,37639.70407
2018/4/4 18:00,0.003772145,76037.4275,19860.9911,4896.211029,0.00379586,0.159998323,59986.2433,22348.95175,43.53760171,34.73123234,17.95477085,0.469512654,39.06980972,29.03748202,5.68E-14,24.91704256,42.78272876,29.79152036,19836.79141,28.3465671,32.50566146,24.57220332,11.48866518,11.48866518,24.57220332,17.95477085,55.59166186,11.58791721,76037.4275,37642.40882
2018/4/4 18:10,0.003772145,76037.4275,19860.9911,4896.211029,0.003795793,0.159476376,59990.58273,22347.81955,43.53637307,34.73778157,17.95428118,0.468666643,39.07409265,29.0378829,2.86E-14,24.91639904,42.780468,29.7934662,19835.71612,28.3459444,32.50551323,24.57148217,11.48845825,11.48845825,24.57148217,17.95428118,55.59287193,11.58773125,76037.4275,37673.71707
2018/4/4 18:20,0.003772145,76037.4275,19860.9911,4896.211029,0.003795861,0.158967835,59994.88675,22346.67998,43.53516492,34.74424971,17.95379943,0.467843286,39.0783521,29.03837667,2.53E-13,24.91596747,42.7783014,29.79575624,19834.63894,28.3455446,32.50536177,24.57088816,11.48828763,11.48828763,24.57088816,17.95379943,55.59414072,11.58760643,76037.4275,37726.33216
2018/4/4 18:30,0.003772145,76037.4275,19860.9911,4896.211029,0.003795938,0.158475451,59998.64866,22345.74149,43.53403726,34.75058591,17.95334975,0.467047218,39.08251136,29.03893123,2.88E-13,24.91573439,42.77616348,29.79835291,19833.7655,28.34536091,32.50518314,24.57046061,11.48816479,11.48816479,24.57046061,17.95334975,55.59519262,11.58753902,76037.4275,37792.00335
2018/4/4 18:40,0.003604546,76561.93492,20076.19185,4900.531973,0.003782679,0.157176664,60201.81231,22424.33283,43.59651355,34.77809826,17.97828428,0.464753303,39.12283282,29.04784783,4.51E-17,24.92478245,42.83912277,29.89928719,19908.37503,28.36517195,32.55931303,24.58175738,11.49142627,11.49142627,24.58175738,17.97828428,55.63728827,11.590188,76561.93492,46020.23233
2018/4/4 18:50,0.003436947,77086.44235,20291.3926,4904.852916,0.003741548,0.155446784,60312.45536,22524.77504,43.68876313,34.81378174,18.01518852,0.46201692,39.17585471,29.05763229,111.3563806,24.93792929,42.92163414,30.02724728,20002.89886,28.39501665,32.60690362,24.60167712,11.4972033,11.4972033,24.60167712,18.01518852,55.65568006,11.59406638,77086.44235,54618.48724
