plot_type,case,horizon,variable,split,n_samples,MAE,RMSE,R2,MAPE
parity,R5-6,1,B35_H2S,train,1232,0.00033417546464354584,0.00043839143778482336,0.9330055825376731,3.9579726145071095
parity,R5-6,1,B35_H2S,valid,123,0.0003754830133464542,0.000470802610983197,0.6001475057551264,4.762269838400084
parity,R5-6,1,B35_H2S,test,123,0.00044535975211893136,0.0005397584832787773,0.8805441732862832,5.094659758883288
parity,R5-6,1,B35_H2S,all,1478,0.00034686592191684096,0.0004504341239028605,0.9244096775261257,4.119502436764963
parity,R5-6,1,B35_SO2,train,1232,0.0001482165210345081,0.00019678711933967776,0.9713497799712973,10.585483598774518
parity,R5-6,1,B35_SO2,valid,123,0.00014656330963330874,0.00017458340993982492,0.8835039837734547,10.539026726420357
parity,R5-6,1,B35_SO2,test,123,0.00013021945811991242,0.00016251055902879197,0.9388904287926794,19.544900776486973
parity,R5-6,1,B35_SO2,all,1478,0.0001465812140379974,0.00019239035304351664,0.9702911789372852,11.327225220938978
parity,R5-11,1,B35_H2S,unknown,79,0.00024129446661643025,0.00027916286269870464,0.678767348146698,3.8609322702498767
parity,R5-11,1,B35_H2S,all,79,0.00024129446661643025,0.00027916286269870464,0.678767348146698,3.8609322702498767
parity,R5-11,1,B35_SO2,unknown,79,0.0010679203626436317,0.0012975759039998002,0.006082990589362902,16.65607062369521
parity,R5-11,1,B35_SO2,all,79,0.0010679203626436317,0.0012975759039998002,0.006082990589362902,16.65607062369521
parity,R5-12,1,B35_H2S,unknown,109,0.0018016837035931042,0.0023258434587163646,-2.369696001238484,10.919235445872708
parity,R5-12,1,B35_H2S,all,109,0.0018016837035931042,0.0023258434587163646,-2.369696001238484,10.919235445872708
parity,R5-12,1,B35_SO2,unknown,109,0.0009234500849706076,0.001335436527451797,0.5489648829997075,30.015402618918547
parity,R5-12,1,B35_SO2,all,109,0.0009234500849706076,0.001335436527451797,0.5489648829997075,30.015402618918547
parity,R5,18,B35_H2S,train,1117,0.0004673655022095835,0.0006238429562351074,0.8535933556478142,5.286964285089948
parity,R5,18,B35_H2S,valid,109,0.00042557560832452934,0.0005432410511124715,0.8362829419619641,4.90429123663713
parity,R5,18,B35_H2S,test,109,0.0005040602021453635,0.0005809766678213364,0.2868982198488401,6.595220390983809
parity,R5,18,B35_H2S,all,1335,0.00046694949011934315,0.0006142334057198716,0.8487161509494817,5.3625362350982435
parity,R5,18,B35_SO2,train,1117,0.00017807781162105602,0.00023248839708977815,0.962759873636548,14.766863828682938
parity,R5,18,B35_SO2,valid,109,0.00016244322931056272,0.00020375637848876751,0.969301645201089,16.47569655933399
parity,R5,18,B35_SO2,test,109,0.0002597184360016601,0.00030208283530656503,0.059384028616029205,11.210805112390805
parity,R5,18,B35_SO2,all,1335,0.00018346706898857815,0.00023678054634862812,0.9590196970698533,14.616041632102505
parity,R5-1,18,B35_H2S,train,1117,0.00041787447390161553,0.0005428309177765289,0.9472402665599794,4.394760516234246
parity,R5-1,18,B35_H2S,valid,109,0.000363439079247415,0.0004262326539408981,0.21906245038844951,4.045893030323505
parity,R5-1,18,B35_H2S,test,109,0.000689341245067504,0.0009463232934601502,0.8812249465941507,5.987576940445003
parity,R5-1,18,B35_H2S,all,1335,0.00043559463872541623,0.0005783589604199386,0.9381054514168208,4.49632638460481
parity,R5-1,18,B35_SO2,train,1117,0.00024287803941358842,0.0003597164596543562,0.9546952717154595,11.75233507797542
parity,R5-1,18,B35_SO2,valid,109,0.00019456310042914376,0.00023583055949142012,0.8667794482890718,10.157871232093134
parity,R5-1,18,B35_SO2,test,109,0.00011199320375170673,0.00014703302012205346,0.9266772699235417,10.980137084559331
parity,R5-1,18,B35_SO2,all,1335,0.00022824674695182842,0.00033848510757803055,0.9555302007072113,11.559102013942821
parity,R5-2,18,B35_H2S,train,1117,0.00047339240878642734,0.0006208390661404167,0.8449643313805155,5.021176074214197
parity,R5-2,18,B35_H2S,valid,109,0.0005665345849563094,0.000675311851320065,0.5615025273571318,5.964336443102501
parity,R5-2,18,B35_H2S,test,109,0.0005342750146102114,0.0006509578151547723,0.3746371642079923,6.144877557963005
parity,R5-2,18,B35_H2S,all,1335,0.0004859682149566967,0.0006279597228554104,0.826779074847728,5.189931086901422
parity,R5-2,18,B35_SO2,train,1117,0.0002543410304472866,0.00036902850098178425,0.9296274802252099,20.491511870504223
parity,R5-2,18,B35_SO2,valid,109,0.00012679134073732037,0.00015379124121816308,0.9011001889258818,23.606942452610777
parity,R5-2,18,B35_SO2,test,109,0.0002131348047290815,0.0002608254832203551,0.9483484829082419,13.905133853073732
parity,R5-2,18,B35_SO2,all,1335,0.0002405624575771213,0.00034846763055502343,0.9345476755171309,20.208116162301746
parity,R5-6,18,B35_H2S,train,1232,0.0004307208550085685,0.0005641134242865016,0.8892577729404654,5.066685088334912
parity,R5-6,18,B35_H2S,valid,123,0.00043566539535440477,0.0005575750537275108,-0.285741348387494,5.658917845060672
parity,R5-6,18,B35_H2S,test,123,0.0006001516752247936,0.0007114179864730244,0.7926334544447892,6.314640329583382
parity,R5-6,18,B35_H2S,all,1478,0.0004452324716182665,0.0005772781478424052,0.8794461566879775,5.219826579370657
parity,R5-6,18,B35_SO2,train,1232,0.00018020673104864504,0.00023969165912811574,0.9578544313346733,12.866158021497581
parity,R5-6,18,B35_SO2,valid,123,0.00018781303952734244,0.00022089635780154444,0.8374800504747905,11.833181108007135
parity,R5-6,18,B35_SO2,test,123,0.00011829460116054093,0.0001472508375112113,0.9284379754788483,21.231101221837914
parity,R5-6,18,B35_SO2,all,1478,0.00017568736972702325,0.00023185107310531543,0.9577258381716677,13.476328422906606
parity,R5-11,18,B35_H2S,unknown,79,0.00023708724821833768,0.0002901287633499369,0.5554801721813363,3.7902606323310746
parity,R5-11,18,B35_H2S,all,79,0.00023708724821833768,0.0002901287633499369,0.5554801721813363,3.7902606323310746
parity,R5-11,18,B35_SO2,unknown,79,0.0021048208176534097,0.002329629258732441,-42.30047344382569,31.34113331030235
parity,R5-11,18,B35_SO2,all,79,0.0021048208176534097,0.002329629258732441,-42.30047344382569,31.34113331030235
parity,R5-12,18,B35_H2S,unknown,109,0.0020728767019518694,0.0025915723010636773,-3.9648679750375484,12.793109927983028
parity,R5-12,18,B35_H2S,all,109,0.0020728767019518694,0.0025915723010636773,-3.9648679750375484,12.793109927983028
parity,R5-12,18,B35_SO2,unknown,109,0.00042091515372916775,0.0007698996115521529,0.7943288913547455,13.440440202942103
parity,R5-12,18,B35_SO2,all,109,0.00042091515372916775,0.0007698996115521529,0.7943288913547455,13.440440202942103
