plot_type,case,horizon,variable,split,n_samples,MAE,RMSE,R2,MAPE
parity,R5-2,1,B35_H2S,train,1117,0.0002809097445111175,0.00037849322891125316,0.9409921533656661,3.076518517412446
parity,R5-2,1,B35_H2S,valid,109,0.00037199884020986215,0.0004708315941630452,0.8743994709453076,3.895427891333759
parity,R5-2,1,B35_H2S,test,109,0.0003617197393937682,0.00046789985070181127,0.5689019383853963,4.260842499046403
parity,R5-2,1,B35_H2S,all,1335,0.00029494495115783826,0.00039476441356156594,0.9321040678654513,3.240078394382876
parity,R5-2,1,B35_SO2,train,1117,0.00014417962054133604,0.00019192835977505497,0.9809734740056623,11.604767839008998
parity,R5-2,1,B35_SO2,valid,109,0.00010404984756565654,0.0001306620218292522,0.9653166933014264,19.236233657439282
parity,R5-2,1,B35_SO2,test,109,0.0001649315438069509,0.00019972114326297064,0.9328267329222648,12.014203087200846
parity,R5-2,1,B35_SO2,all,1335,0.00014259745902942816,0.00018834012786857104,0.9802796064481637,12.261290847444812
parity,R5-6,1,B35_H2S,train,1232,0.0002780159529940801,0.00035053308483004787,0.9571675893027694,3.3966091618927607
parity,R5-6,1,B35_H2S,valid,123,0.00033123655544848197,0.00044549759074816755,0.6419754533440777,4.166509664432509
parity,R5-6,1,B35_H2S,test,123,0.00037597198540339035,0.00044863393312892237,0.9174736527900964,4.395179164230515
parity,R5-6,1,B35_H2S,all,1478,0.00029059695846649997,0.0003683597159295435,0.9494468888417819,3.5437822823933915
parity,R5-6,1,B35_SO2,train,1232,0.00012083558213569711,0.00016135114702084735,0.9807390040886361,7.731886759089665
parity,R5-6,1,B35_SO2,valid,123,0.00013200922708836159,0.0001647148573515288,0.8963019285586367,9.435598777994684
parity,R5-6,1,B35_SO2,test,123,0.00016576312323907802,0.00021687965294184413,0.8911612144786112,21.118101331319462
parity,R5-6,1,B35_SO2,all,1478,0.00012550435472358183,0.00016695303483807393,0.9776278629667289,8.987679026146216
parity,R5-11,1,B35_H2S,unknown,79,0.0003188635631009402,0.000386306062967578,0.3848692393120895,5.020735024073662
parity,R5-11,1,B35_H2S,all,79,0.0003188635631009402,0.000386306062967578,0.3848692393120895,5.020735024073662
parity,R5-11,1,B35_SO2,unknown,79,0.0004492419674730564,0.0005773902408528436,0.803200741860307,8.524912736594443
parity,R5-11,1,B35_SO2,all,79,0.0004492419674730564,0.0005773902408528436,0.803200741860307,8.524912736594443
parity,R5-12,1,B35_H2S,unknown,109,0.0021192390916076986,0.002573338778076203,-3.124997496833255,12.899770832271829
parity,R5-12,1,B35_H2S,all,109,0.0021192390916076986,0.002573338778076203,-3.124997496833255,12.899770832271829
parity,R5-12,1,B35_SO2,unknown,109,0.0005054365941058905,0.0008228211976752712,0.8287719945895543,12.630614045174351
parity,R5-12,1,B35_SO2,all,109,0.0005054365941058905,0.0008228211976752712,0.8287719945895543,12.630614045174351
parity,R5,18,B35_H2S,train,1117,0.00042590832105348915,0.0005369267437601508,0.8915473152432551,5.0112453520595235
parity,R5,18,B35_H2S,valid,109,0.00035108043875406474,0.0004466023944158886,0.8893501410914724,4.0750078180944085
parity,R5,18,B35_H2S,test,109,0.0004246547393542071,0.0004933706734762259,0.48574230394322815,5.5769340995609
parity,R5,18,B35_H2S,all,1335,0.0004196964262401115,0.0005266621225726605,0.8887782123439055,4.980990806947503
parity,R5,18,B35_SO2,train,1117,0.0001660763917527182,0.00023618115040502813,0.9615674636305175,11.547841263271723
parity,R5,18,B35_SO2,valid,109,0.00012094674444788126,0.00016680990410225193,0.9794251659709662,9.539537275978642
parity,R5,18,B35_SO2,test,109,0.0002703747220402548,0.00030901716682882547,0.0157045810406492,11.558085630838956
parity,R5,18,B35_SO2,all,1335,0.0001709073928352008,0.00023820418212174276,0.9585254300115217,11.384703811174255
parity,R5-1,18,B35_H2S,train,1117,0.0004029114213379589,0.0005170141912486453,0.9521393745859126,4.356655630026073
parity,R5-1,18,B35_H2S,valid,109,0.0003756083490549297,0.00047031607240041257,0.04917080146712438,4.356777524536398
parity,R5-1,18,B35_H2S,test,109,0.0006512714888243205,0.0007586381375279872,0.9236664401154259,6.56380147230687
parity,R5-1,18,B35_H2S,all,1335,0.00042096026963545953,0.0005373131019069582,0.9465789617765925,4.5368744939288685
parity,R5-1,18,B35_SO2,train,1117,0.00020812780484503278,0.000288079059627323,0.9709432999225648,11.234896098100352
parity,R5-1,18,B35_SO2,valid,109,0.00032159840491885076,0.00039275951851210143,0.6304914404662265,14.166723371826592
parity,R5-1,18,B35_SO2,test,109,0.00017584558510166145,0.00024129805988052483,0.8025229953259015,13.29078760240593
parity,R5-1,18,B35_SO2,all,1335,0.00021475666885703183,0.0002945957221690665,0.9663148170591606,11.642133061999576
parity,R5-2,18,B35_H2S,train,1117,0.0003933904327003361,0.000543133638749617,0.881344750859794,4.3129919924905735
parity,R5-2,18,B35_H2S,valid,109,0.000570265410855468,0.0007250478642204129,0.4945342808384574,5.851080907969608
parity,R5-2,18,B35_H2S,test,109,0.00047142205916410774,0.0005979834537692059,0.4722785925511307,5.459282427827367
parity,R5-2,18,B35_H2S,all,1335,0.0004142030318789582,0.0005647483508551737,0.8598972311461148,4.5321660368643
parity,R5-2,18,B35_SO2,train,1117,0.00019914527350007994,0.00025447288591299677,0.9665368890244178,16.16225681650388
parity,R5-2,18,B35_SO2,valid,109,0.00013575915372753837,0.00016590748955126335,0.8849029370423687,26.885621511821057
parity,R5-2,18,B35_SO2,test,109,0.0002827522147938367,0.000368594013997101,0.8968475383298598,16.82224716391768
parity,R5-2,18,B35_SO2,all,1335,0.0002007962619239095,0.00025985031715590717,0.9636045835970644,17.091684306884165
parity,R5-6,18,B35_H2S,train,1232,0.00039703793919035216,0.0005035752338798106,0.9117511388278544,4.867956084486772
parity,R5-6,18,B35_H2S,valid,123,0.00040915483257862806,0.0005699278729540039,-0.34334243876986514,5.35154333145965
parity,R5-6,18,B35_H2S,test,123,0.0005668408070574923,0.0006625467937190171,0.8201451622121276,6.2257366288709735
parity,R5-6,18,B35_H2S,all,1478,0.0004121774051135025,0.0005243503088340911,0.9005387574559761,5.021195758598354
parity,R5-6,18,B35_SO2,train,1232,0.00016265927097489774,0.00022030971106316803,0.9643948059726845,10.418039731394451
parity,R5-6,18,B35_SO2,valid,123,0.00018611350886967262,0.00023401875266723958,0.8175974569948675,11.151289004493448
parity,R5-6,18,B35_SO2,test,123,0.00015737053001912906,0.00022058081118265846,0.8394159043438989,22.62926544143708
parity,R5-6,18,B35_SO2,all,1478,0.00016417101395426023,0.0002215054116820298,0.9614143814080115,11.495286296297307
parity,R5-11,18,B35_H2S,unknown,79,0.00030009667831922373,0.000362588529571667,0.30571515417356165,4.886113046761556
parity,R5-11,18,B35_H2S,all,79,0.00030009667831922373,0.000362588529571667,0.30571515417356165,4.886113046761556
parity,R5-11,18,B35_SO2,unknown,79,0.0007625189150254601,0.000875451015193879,-5.114806548245554,11.63894326749987
parity,R5-11,18,B35_SO2,all,79,0.0007625189150254601,0.000875451015193879,-5.114806548245554,11.63894326749987
parity,R5-12,18,B35_H2S,unknown,109,0.0025933321097287645,0.0029791621613566633,-5.560989336219317,16.187076954627706
parity,R5-12,18,B35_H2S,all,109,0.0025933321097287645,0.0029791621613566633,-5.560989336219317,16.187076954627706
parity,R5-12,18,B35_SO2,unknown,109,0.0002997344996633089,0.00038243080301083655,0.9492529479295397,20.54176725972433
parity,R5-12,18,B35_SO2,all,109,0.0002997344996633089,0.00038243080301083655,0.9492529479295397,20.54176725972433
