plot_type,case,horizon,variable,split,n_samples,MAE,RMSE,R2,MAPE
parity,R5-2,1,B35_H2S,test,109,0.0003608417524112355,0.0004675144009855228,0.5696119116087566,4.246446176104913
parity,R5-2,1,B35_H2S,all,1335,0.00029220371007142575,0.00039355379221350654,0.9325198613194974,3.186276671568193
parity,R5-2,1,B35_SO2,train,1117,0.0001363883720104787,0.000183803298064198,0.9825503068305398,10.960351651267596
parity,R5-2,1,B35_SO2,valid,109,0.0001077654701897466,0.00013434680590732723,0.9633329104431395,19.102953855626026
parity,R5-2,1,B35_SO2,test,109,0.00015577678228201837,0.000191095661706955,0.9385035508501828,11.240800987652717
parity,R5-2,1,B35_SO2,all,1335,0.00013563439479784801,0.00018089271112275643,0.9818083542034826,11.64807645871407
parity,R5-6,1,B35_H2S,train,1232,0.00027608218518131373,0.00034999549996965403,0.9572988659205889,3.3555223273714394
parity,R5-6,1,B35_H2S,valid,123,0.00034571218804273175,0.00044918016968831297,0.6360319735414275,4.365157157255926
parity,R5-6,1,B35_H2S,test,123,0.0004027138993577601,0.00048411050002175366,0.9039057527142483,4.6497885715225795
parity,R5-6,1,B35_H2S,all,1478,0.0002924151968157233,0.00037202549923036815,0.9484357095763328,3.547254284141658
parity,R5-6,1,B35_SO2,train,1232,0.00012096044360494444,0.00016164963862389984,0.9806676744010387,7.646900225679156
parity,R5-6,1,B35_SO2,valid,123,0.00014552460765999978,0.0001774817732243251,0.8796038363039171,10.432423733932197
parity,R5-6,1,B35_SO2,test,123,0.00018993180795428657,0.0002518834597107289,0.8531934720218511,23.116761589372846
parity,R5-6,1,B35_SO2,all,1478,0.000128744523438328,0.0001722869106195171,0.9761755215683889,9.16612372990747
parity,R5-11,1,B35_H2S,unknown,79,0.0002845013077698435,0.00034770193887383904,0.5016681773236656,4.480178170518187
parity,R5-11,1,B35_H2S,all,79,0.0002845013077698435,0.00034770193887383904,0.5016681773236656,4.480178170518187
parity,R5-11,1,B35_SO2,unknown,79,0.00044543953214078933,0.0005625671726455145,0.8131757053109503,8.478811603540127
parity,R5-11,1,B35_SO2,all,79,0.00044543953214078933,0.0005625671726455145,0.8131757053109503,8.478811603540127
parity,R5-12,1,B35_H2S,unknown,109,0.0021079382355259995,0.002515615116021097,-2.942013903432797,12.848719318678818
parity,R5-12,1,B35_H2S,all,109,0.0021079382355259995,0.002515615116021097,-2.942013903432797,12.848719318678818
parity,R5-12,1,B35_SO2,unknown,109,0.0006460880517815264,0.0010240065293416628,0.7348025729043866,16.242633247624187
parity,R5-12,1,B35_SO2,all,109,0.0006460880517815264,0.0010240065293416628,0.7348025729043866,16.242633247624187
parity,R5,18,B35_H2S,train,1117,0.00039610747744594105,0.0005087861202650525,0.9026175390522029,4.614806059170213
parity,R5,18,B35_H2S,valid,109,0.00036720506367437735,0.0004776164231399124,0.8734485067855682,4.30188846683184
parity,R5,18,B35_H2S,test,109,0.00042102113707202945,0.0004917445020485331,0.4891267490406406,5.535082425870249
parity,R5,18,B35_H2S,all,1335,0.00039578180388649773,0.0005049364593748989,0.8977651034629771,4.664395651983263
parity,R5,18,B35_SO2,train,1117,0.00016846711558662707,0.00023921568045995396,0.9605735324729012,11.829298253820621
parity,R5,18,B35_SO2,valid,109,0.0001302074416295869,0.00018048166123810458,0.9759143242879366,9.708408779317407
parity,R5,18,B35_SO2,test,109,0.00025031928795951424,0.000285371724906179,0.16057455118889463,10.523353154726255
parity,R5,18,B35_SO2,all,1335,0.00017202635328499963,0.00023914098355457865,0.9581985689380339,11.54950426990891
parity,R5-1,18,B35_H2S,train,1117,0.0003683221246222276,0.00048318794409814617,0.9581971760600545,3.9113679568089745
parity,R5-1,18,B35_H2S,valid,109,0.00033838749632591054,0.0004234910022236701,0.22907657201682396,3.932009012384646
parity,R5-1,18,B35_H2S,test,109,0.0007279946752867828,0.000875124167648053,0.8984253045052897,6.960647819875393
parity,R5-1,18,B35_H2S,all,1335,0.00039524454674817364,0.0005220329208045282,0.9495741478307302,4.162020676008965
parity,R5-1,18,B35_SO2,train,1117,0.00022543379506094068,0.00031372415543843505,0.9655397180167183,11.944542694204902
parity,R5-1,18,B35_SO2,valid,109,0.0003867955763466036,0.000463485955920658,0.48543028350647954,17.23381971079213
parity,R5-1,18,B35_SO2,test,109,0.00019874331701956986,0.00027108025932492475,0.7507675102293697,14.859464138760867
parity,R5-1,18,B35_SO2,all,1335,0.00023642942955804018,0.0003254077547322294,0.9588999987929078,12.614398598522964
parity,R5-2,18,B35_H2S,train,1117,0.00038184245541858936,0.0005432097522085792,0.8813114923996235,4.103037979480154
parity,R5-2,18,B35_H2S,valid,109,0.0006673096110369707,0.0008341154282749706,0.3310238108065775,6.844028848255522
parity,R5-2,18,B35_H2S,test,109,0.0005394984798248213,0.000658413184998311,0.36023067068657266,6.239576003811421
parity,R5-2,18,B35_H2S,all,1335,0.00041802255026704096,0.0005823173258708714,0.8510446180148149,4.50127816625815
parity,R5-2,18,B35_SO2,train,1117,0.00017994484054371837,0.00023435425595809116,0.9716189163761609,15.126708693732214
parity,R5-2,18,B35_SO2,valid,109,0.0001432018864347373,0.00017703029782348466,0.8689528869790443,28.166245075608998
parity,R5-2,18,B35_SO2,test,109,0.00027793602511819724,0.0003900098304797167,0.8845127211606335,15.579586482977145
parity,R5-2,18,B35_SO2,all,1335,0.00018494563239445933,0.00024684306008681775,0.9671570595061024,16.228336517441775
parity,R5-6,18,B35_H2S,train,1232,0.0003869282812447035,0.0004929278943269194,0.9154434658112733,4.697024562110046
parity,R5-6,18,B35_H2S,valid,123,0.00045906142217383384,0.0005959435843041338,-0.46878165052704834,5.981299911085451
parity,R5-6,18,B35_H2S,test,123,0.0005923887128173942,0.0006894593461385934,0.8052370530738011,6.423101414651076
parity,R5-6,18,B35_H2S,all,1478,0.00041002977611461156,0.0005212018004440927,0.9017296192484794,4.947547783210534
parity,R5-6,18,B35_SO2,train,1232,0.00016064048860514122,0.00021912250700822366,0.964777510272221,10.076792703861294
parity,R5-6,18,B35_SO2,valid,123,0.00020789195878172925,0.00025935442230569096,0.7759644778623144,12.334408581272987
parity,R5-6,18,B35_SO2,test,123,0.00017434678565535563,0.0002472698409903136,0.7982054789810078,24.46955207261722
parity,R5-6,18,B35_SO2,all,1478,0.00016571342863822423,0.00022518696093342595,0.9601210913573045,11.462446394848179
parity,R5-11,18,B35_H2S,unknown,79,0.00024513480384525456,0.00031250757361284137,0.4842601880581566,4.007903955484085
parity,R5-11,18,B35_H2S,all,79,0.00024513480384525456,0.00031250757361284137,0.4842601880581566,4.007903955484085
parity,R5-11,18,B35_SO2,unknown,79,0.0008267095730963963,0.0009316489658253612,-5.925061474984898,12.590087686314371
parity,R5-11,18,B35_SO2,all,79,0.0008267095730963963,0.0009316489658253612,-5.925061474984898,12.590087686314371
parity,R5-12,18,B35_H2S,unknown,109,0.002535562787321897,0.0028832333994317783,-5.145265426064301,15.829218221830994
parity,R5-12,18,B35_H2S,all,109,0.002535562787321897,0.0028832333994317783,-5.145265426064301,15.829218221830994
parity,R5-12,18,B35_SO2,unknown,109,0.00031117230866073946,0.00048454294084585773,0.9185352686288084,14.322657689253232
parity,R5-12,18,B35_SO2,all,109,0.00031117230866073946,0.00048454294084585773,0.9185352686288084,14.322657689253232
