plot_type,case,horizon,variable,split,n_samples,MAE,RMSE,R2,MAPE
parity,R5-6,18,B35_H2S,all,1478,0.0004021245731839179,0.0005128519887573062,0.9048530410369456,4.808752779714606
parity,R5-6,18,B35_SO2,train,1232,0.0001571051971534634,0.00021695966374267104,0.965469404096938,10.602501275020407
parity,R5-6,18,B35_SO2,valid,123,0.00025679050899920125,0.0002881611103868202,0.7234330333875056,16.519188503735844
parity,R5-6,18,B35_SO2,test,123,0.000137968944752927,0.00018317131103944332,0.8892657473249517,20.966468170022605
parity,R5-6,18,B35_SO2,all,1478,0.00016380853565939015,0.000221222576220158,0.9615128567783711,11.957386564071333
parity,R5-11,18,B35_H2S,unknown,79,0.0001822187697900991,0.00022658827329609878,0.7288657238408047,2.913043924502994
parity,R5-11,18,B35_H2S,all,79,0.0001822187697900991,0.00022658827329609878,0.7288657238408047,2.913043924502994
parity,R5-11,18,B35_SO2,unknown,79,0.0012458188894265473,0.001365372594424279,-13.873781032433858,18.647230708476993
parity,R5-11,18,B35_SO2,all,79,0.0012458188894265473,0.001365372594424279,-13.873781032433858,18.647230708476993
parity,R5-12,18,B35_H2S,unknown,109,0.0022377266025931557,0.002578433942237077,-3.9146553146823857,13.956804486443652
parity,R5-12,18,B35_H2S,all,109,0.0022377266025931557,0.002578433942237077,-3.9146553146823857,13.956804486443652
parity,R5-12,18,B35_SO2,unknown,109,0.00035323943024070356,0.00045261592895568973,0.9289171624286158,22.769532117870966
