,QV1_AI01,QV2_AI02,SV1_FI05,SV2_FI06,SV3_TI06,SV4_TI01,SV5_PI06,SV6_AT02,SV7_TI02,SV8_TI03,SV9_FT04,SV10_TI04,SV11_TI05,SV12_TI07,SV13_FIC02,SV14_TI08,SV15_TIC12,SV16_TI09,SV17_PI04,SV18_PIC03,SV19_TI10,SV20_PI05,SV21_TI11,SV22_PIC02,SV23_FIC01,SV24_FIC02
t+56,0.6213331838133889,0.519340072387228,0.357103059566255,0.3654665420166132,0.10485611687777086,0.4897576926198628,0.2057201673212372,0.5720874022437952,0.25579207105125645,0.47563835665534915,0.30021927108154833,0.04082948849237045,0.23186179046101674,0.15577986781705067,0.37514286058819624,0.11299536681615985,0.024951344227267747,0.008512906490386607,-0.03821051458235303,0.0007498420996793209,0.03758037346221854,0.19853789533657962,0.36099994492409504,0.014554597705701111,0.24899814759853955,0.03719765563307542
t+57,0.6824171666072474,0.5692655882659018,0.3734194974776791,0.36714567504120454,0.14056433497027965,0.5159223216432361,0.22962296834107088,0.6099467949832287,0.31483488586808905,0.5195417726448397,0.349107299801521,0.0383673599555433,0.25670698228632116,0.22005738394139418,0.3761800791794284,0.13841291265118771,0.026662850763644608,0.01170453827692397,-0.024298991819405646,0.011031542295535157,0.037282578174371195,0.220112251572261,0.35961607688040487,0.0057635224708372235,0.3126612253891039,0.04052367465341433
t+58,0.729251342277893,0.5973153389294699,0.3835248889581967,0.3702601594121696,0.16633100005755708,0.5382267964693808,0.246389101546986,0.6262732826653393,0.36303817151241635,0.5455130725693931,0.3818773809045998,0.035150521266752444,0.274814327832545,0.26775615801791597,0.3720622127868938,0.15544107729433732,0.02957238879697388,0.014862675227449218,-0.013361996929142084,0.017787646304948446,0.03397018176912614,0.2330103019263332,0.3669705442896818,-0.00029074900720327257,0.36156335483021385,0.038002595327832234
t+59,0.7609547881301701,0.6072685754160339,0.3897290701169652,0.3731728248168865,0.18370940683877557,0.5552000119629985,0.2562600512902009,0.6263892194404188,0.3992423971624477,0.5573670779148525,0.40071010960802744,0.032136977445264114,0.2861404200665124,0.2981251391599633,0.36484083594343153,0.16560678055670897,0.0320609423575412,0.017151194375360723,-0.006256187332190688,0.021460188700168636,0.030695816205710047,0.23985060062583297,0.37584065426254876,-0.003205904418250638,0.39538320505372604,0.033482770519256855
t+60,0.7802658575983561,0.6062659573996938,0.3934461572143516,0.3752058724662206,0.19483191903713304,0.5670933795834068,0.261435192515577,0.6177716005082425,0.42489481243226956,0.5614534558726442,0.4097807688881908,0.029793189982995183,0.29208052120437444,0.31531743815866753,0.35658342117821973,0.17087596386072246,0.033938135421728965,0.018491745893029155,-0.002027114984572531,0.02299762487276058,0.02836023353410877,0.2427493244797061,0.38315250876013196,-0.004016669725644295,0.41727020174835405,0.028910088344075713
t+61,0.7909363786871074,0.6002092027205955,0.39555297488906205,0.37627984841616324,0.2016573021893031,0.5750089223549631,0.26392711544856806,0.6060529779862609,0.44245545796549757,0.5625445382032859,0.41291462446522054,0.028251402036898243,0.29445976470499213,0.3241143371285816,0.3486224733275439,0.1729500312059573,0.03538167294483907,0.019203739355564298,0.0005216422219841421,0.023359247727338772,0.0270921375089066,0.2433593950752495,0.38825264315114416,-0.0036855211140960353,0.4307642898626032,0.025133311339151643
t+62,0.7962170255721503,0.5927214774084926,0.396637330262706,0.37657899410157825,0.20568762572874666,0.580131259137632,0.26506169103377575,0.594463408275363,0.4542290117871274,0.5631132506370051,0.41283731170095805,0.027435512092356285,0.2948187436663735,0.32814516881736844,0.34162009747825406,0.1731334397210862,0.03655332613529194,0.019631413369294304,0.0022636098178385744,0.02323337269468284,0.026715477853488157,0.2428134581665703,0.3914400783294911,-0.002844953675362971,0.43875079867913946,0.02236129277398058
t+63,0.7984214723451586,0.5856198057007669,0.3970996377676712,0.37635556430200845,0.20797155886802166,0.5834043742356819,0.2655780270488307,0.5844699556258982,0.4620065132522245,0.5640330223051555,0.41125173594711917,0.027170318068000854,0.2942047006143752,0.3296895913247534,0.33580382129648,0.172346619995278,0.03753927810866964,0.019995510778531456,0.003676741205877243,0.0230155832475043,0.0269713389880738,0.24181146940695986,0.3932355108985026,-0.0018606554074194204,0.4432950822893369,0.020494580470269974
t+64,0.7990237614763511,0.5796216346555774,0.397207053062528,0.37584628044574064,0.2092029370993964,0.5854824896623769,0.26584335354442357,0.5765029414854508,0.4670762720550826,0.5653807497000986,0.4091416235714993,0.027260275610600182,0.2932428863746698,0.33002691054453603,0.3311648124073656,0.17118069430075822,0.03836584837924151,0.020389312024316597,0.004953963250181381,0.022882224902041948,0.027610721268165217,0.24074100836624013,0.3941194068267757,-0.0009262261990676812,0.4457720925712736,0.019326653599525123
t+65,0.7988867436823005,0.5748707813757123,0.39713372474200803,0.3752290444668389,0.20982055600021576,0.5867964842308082,0.2660212156760975,0.570469830818171,0.4703342116409006,0.5669492873742271,0.40702906569268427,0.027536702383197498,0.2922633292796154,0.3298226676807584,0.32758149063747277,0.16997998552735816,0.03903834051988164,0.020822773139445472,0.006135068923539544,0.022877414232786664,0.02843212940256068,0.23978712624313714,0.3944568533089502,-0.0001302007928967175,0.44705504416527486,0.01864660388252337
t+66,0.7984761851550882,0.5712560894724865,0.396992253284128,0.37461954083631177,0.21009929305490105,0.587617333075799,0.26617663057468466,0.5660658908693319,0.4723960102282526,0.5685086685341207,0.4051624567462554,0.027881335850876265,0.29141896100932063,0.3293965445165421,0.32488517503765446,0.1689133770866681,0.03956300720075212,0.02127006431467038,0.007196725280297578,0.022975941294648528,0.0292866671743941,0.23902210737410778,0.3945006128229943,0.0005029532804475823,0.447678556815602,0.018275671445775687
t+67,0.7980235859818788,0.5685782268786728,0.3968459558445804,0.3740832166690392,0.21020321313235746,0.588120706213552,0.26632926141145263,0.5629392768973851,0.4736760248342211,0.5698997417255351,0.4036336724351426,0.02821941326849109,0.2907582173339589,0.32889975856835074,0.32290438497845975,0.168041505217433,0.039952157031576174,0.021695073758931982,0.00810946874706353,0.023133214337465735,0.03007844080279609,0.23845164290733722,0.3944108205720479,0.0009796946597087075,0.4479525490999857,0.018085797087226685
t+68,0.7976291374554996,0.5666317588719341,0.3967271199340353,0.3736469282225877,0.21022311684085415,0.5884187757287829,0.2664788485246251,0.5607684044423982,0.47445321241908756,0.5710459679513973,0.40244301202381827,0.028508792409841055,0.29027925372787255,0.3283961272030884,0.3214834468215675,0.16736769052375644,0.04022451878395106,0.022071418186791814,0.008858832982799214,0.023307433363492613,0.03075533774507333,0.23805240710275233,0.39428208943081144,0.0013232253162088758,0.44805126395290507,0.01799185848297158
t+69,0.7973233885522867,0.5652390567392666,0.39664699076992527,0.37331452936721254,0.21021455957869706,0.588587606923967,0.26662148888761705,0.559290860113293,0.47491333979548567,0.5719370998957414,0.40155528280733876,0.02873701955775676,0.2899573483354878,0.3279159297866854,0.32048876237879176,0.1668653674226862,0.04040081717508792,0.02238476382809873,0.009445539838607298,0.023470006826884937,0.03129797513171895,0.23778844483642947,0.3941611970410006,0.0015616861466336562,0.4480654115147833,0.017945679646763635
t+70,0.7971056529670594,0.5642602767698455,0.3966060958545823,0.3730790956533587,0.21020570703984898,0.5886768706986838,0.26675125978391845,0.558309247287504,0.47517777162282016,0.5725974936808602,0.40091745206147866,0.02890212217974364,0.28976167980972733,0.3274711708521043,0.319814265703379,0.16650134019397045,0.04049983632944021,0.02263329841963313,0.009888007608098048,0.023607176256256746,0.03171310140100414,0.23762692522939743,0.3940730791023539,0.001721071227719695,0.44804647938164543,0.017919796847723046
t+71,0.7969627639097279,0.563583446721792,0.396599830853022,0.3729270909415816,0.2102111949457468,0.5887201492435529,0.2668646272238694,0.5576743235955377,0.4753246088681673,0.5730667727356491,0.4004736537681175,0.029008328731198962,0.28966349970928174,0.32706351430757774,0.3193778603044124,0.16624401770334896,0.04054427521212545,0.022823178833420887,0.010212418294711867,0.023716805708616007,0.03201959234422058,0.23753907091509052,0.39402182682325015,0.0018210761909773776,0.4480136644882724,0.017901164610852116
t+72,0.7968768774386186,0.563128377629609,0.39662396846137393,0.3728418360424015,0.21023582068354285,0.5887371896451228,0.2669641134488173,0.5572826011321723,0.4754036920269965,0.5733890233558672,0.400176082858018,0.029062176879875667,0.2896380673503939,0.3266918714525573,0.3191144679772586,0.16606635337977438,0.040552956489198544,0.02296421565825968,0.010445819913665111,0.023802453642811083,0.032239106244854154,0.23750440065855527,0.39400644084266023,0.00187668634582705,0.4479788504175941,0.01788530060765392
