,QV1_AI01,QV2_AI02,SV1_FI05,SV2_FI06,SV3_TI06,SV4_TI01,SV5_PI06,SV6_AT02,SV7_TI02,SV8_TI03,SV9_FT04,SV10_TI04,SV11_TI05,SV12_TI07,SV13_FIC02,SV14_TI08,SV15_TIC12,SV16_TI09,SV17_PI04,SV18_PIC03,SV19_TI10,SV20_PI05,SV21_TI11,SV22_PIC02,SV23_FIC01,SV24_FIC02
t+22,0.000563116940172543,0.0575117645162841,1375.5824743912208,677.8105839485727,1.0173460199686273,0.35248740935333495,0.2531547957787498,0.049015828407318975,0.849425318805339,0.05572489746429991,177.54940229860117,0.04408814519442064,1.037873523098454,0.703498471924549,696.3583885577839,0.1045192800363606,0.1458568344240613,0.08443770442237788,0.024553111095933586,0.024195335173230897,0.08355694917886711,0.2554556468960981,1.1036172874661234,0.012819759698537367,4442.216691697023,15722.443926910832
t+23,0.0005293855454609876,0.05682730819049296,1362.2944550935777,676.4850652137671,1.0064779548878222,0.3460272033610522,0.2500508362415835,0.04902934219292239,0.8248686792882788,0.05499609739632003,174.92222673585502,0.04415656999117782,1.0286476277039491,0.6888311244185905,700.6701273859967,0.10389745259292171,0.1457569593960332,0.08433880610448474,0.02446589553674347,0.024147838112061205,0.08369330181399105,0.2527714535742105,1.0936943308750422,0.012838406790835337,4322.678226416779,15761.151360001706
t+24,0.0005077854898508999,0.05691498507536164,1351.5019667721397,675.5006219709554,0.9993657421920622,0.3413313602188529,0.24764962546178448,0.04959280465856793,0.8069512616319274,0.05474694826286071,173.6670933299939,0.04420899285035886,1.0231815011742422,0.6804051173857084,705.4088942106931,0.10357500641993585,0.14568599516835531,0.08427876773275077,0.024413828246381917,0.0241265527283152,0.0837915783082188,0.25068105040997823,1.0851023741173074,0.012843535872331313,4243.380383761478,15800.498369619261
t+25,0.000495485897658048,0.05735656252275308,1342.2379598281736,674.9406676704715,0.9948825551002947,0.3380781404428474,0.2456689874142316,0.050338932804368235,0.7943895567186355,0.054685499630236376,173.2605792499576,0.044242858674567405,1.020205942026629,0.676070127161943,709.8688608043989,0.10345133481582533,0.14562824935931426,0.08424352856318415,0.024382147784448294,0.024119622467822562,0.08384391175839158,0.2489556940717289,1.0784212950446734,0.012841331527461298,4193.615305696752,15833.364842713816
t+26,0.0004893143991268843,0.05789145380530379,1333.8684824383706,674.7377644775363,0.9921323344096808,0.33586396588592254,0.2439128499785417,0.0510622547676756,0.7857964474154115,0.05465730508300378,173.3169064409138,0.04426057778374809,1.0186301565631775,0.6740892280991124,713.7214120048191,0.10344637155177198,0.14557693900972152,0.0842187135793986,0.02436012200327211,0.024118635088588296,0.0838569861709221,0.24742816042866686,1.0734088526880747,0.012835955252356188,4163.770996127572,15857.980314368719
t+27,0.00048673264000264406,0.058391819803725833,1325.974986851507,674.7785654530186,0.9904784733229555,0.3343483901157569,0.24226631636132975,0.05167546058426461,0.7800148804538984,0.05460697069195001,173.58791826906003,0.044266161394168335,1.017706118912817,0.6733392927603428,716.8737228399682,0.10350204962319871,0.1455300097930652,0.08419529550369312,0.024341915720036158,0.024118795253218285,0.08384170555206155,0.24599039764889916,1.0696192721187285,0.01282973421584442,4146.592660685796,15875.103267683224
t+28,0.00048603204128101464,0.058809874067874406,1318.3024538282375,674.9499436730952,0.9894932728099307,0.33328916744491327,0.2406673792318132,0.05215723013697892,0.7761759744527317,0.05452934223636453,173.92591423389803,0.0442641123526658,1.0169831478215172,0.673182444226506,719.3535522157383,0.10358033104906518,0.1454879957857768,0.08417020417511578,0.024325306401143172,0.02411810065047644,0.08380937700337604,0.2445777215240711,1.0666359376146446,0.012823911990512256,4137.113504904218,15886.362652352065
t+29,0.0004861887183327822,0.05913796314778727,1310.7221943721577,675.1664467037434,0.9889033337886624,0.3325237006279291,0.23908316319401263,0.052517230335018976,0.7736574356346144,0.05443747390550158,174.25619950193663,0.04425855039117335,1.016224323980627,0.6732855924069717,721.243377416546,0.10365917769835196,0.1454518137042906,0.08414467261306666,0.024310145034614525,0.0241163651308839,0.08377007972052995,0.24315366624050141,1.0641438111326211,0.0128191396231277,4132.122091294048,15893.440254542556
t+30,0.00048664840575682566,0.059385687090490094,1303.180942043822,675.3745306810865,0.9885333301435849,0.33194713490570205,0.2374928740030225,0.05277667282884339,0.772019635891092,0.05434577744374721,174.54503121306192,0.0442526372704931,1.0153183287729983,0.6734862490782697,722.6462627423867,0.1037274576333823,0.14541824621887373,0.08412193708618032,0.024297169849012507,0.024114348532076484,0.08373212060928274,0.24169616113847742,1.0619248446796383,0.012815670513580856,4129.622927424924,15896.887235358989
t+31,0.00048713917533679666,0.05956804566876791,1295.6677890613018,675.5413558504957,0.9882813763468371,0.3314925437678363,0.23588708193521443,0.05295842317698001,0.770963932729432,0.054263562844978575,174.78098708317157,0.0442470094359074,1.0142358511395069,0.6737085045904497,723.6596144423108,0.1037794955864667,0.14539071150556665,0.08410334542225496,0.024286646165605906,0.024112465841184302,0.08369942333655961,0.24019739312849883,1.0598373072530343,0.01281316984471794,4128.451020163346,15898.070288462774
t+32,0.0004875476608651989,0.05969980237347249,1288.1860446239486,675.6517725219155,0.9880908046809332,0.3311174266003292,0.2342613909423384,0.05308258468847532,0.770286491602972,0.054195546620179884,174.96550743027794,0.04424182654710242,1.012985506755262,0.6739190230083311,724.3692556798455,0.1038145488614365,0.1453704522486597,0.08408881756355845,0.024278405643834575,0.024110842033855308,0.08367304950299449,0.23865588135151955,1.0577950797365674,0.012811271717640632,4127.9509227835415,15898.07951346588
t+33,0.0004878422799405776,0.05979365060468356,1281.5864402156346,675.713457095754,0.9879518002200747,0.33080057014692726,0.23278854682525787,0.053165518922639626,0.7698565512176977,0.05414189185372631,175.1049936740605,0.044237372003329736,1.011877577536051,0.674100661085641,724.8508220168306,0.10383760610315894,0.14532686053122218,0.08407590614247379,0.024271794217089682,0.024109065162641722,0.08365113261874998,0.2372466764206563,1.0560166888768483,0.012809894860813083,4127.7977799877235,15897.801434002027
t+34,0.00048802882012903873,0.05985942547878587,1275.6560524092408,675.7246101200236,0.9878375214643625,0.3305248896387934,0.23147717783576643,0.053219378185237996,0.7695830780607215,0.05410038539595343,175.20807042585804,0.044233644440515967,1.01085910608129,0.6742482330706681,725.1582598075778,0.10385191380725359,0.1452438320280581,0.08406224042969865,0.024266091343340904,0.024106726917464384,0.0836312781180962,0.2359817295287852,1.054449779489475,0.012808917356674911,4127.79058708454,15897.637995486943
t+35,0.00048812660034276386,0.05990484690475234,1270.2555524479105,675.6907691179326,0.9877328546188409,0.3302770213061852,0.23033157430913884,0.0532530902110118,0.7694064398560796,0.054068421348637916,175.28336398477654,0.04423061737424565,1.0099190555071047,0.6743621209361738,725.3359591204105,0.10385993224143347,0.1451184554214683,0.08404622677588809,0.024260722804184974,0.024103553940290543,0.08361155778131017,0.23486875498254825,1.0530675078236225,0.012808257873629226,4127.850136129491,15897.716864810052
t+36,0.0004881594702500612,0.05993531878814063,1265.3502106091616,675.6233448416016,0.987624616689597,0.33004182433491397,0.2293551559168551,0.053272513801264375,0.769279454491457,0.054043773534610304,175.33857611391156,0.04422827669176935,1.0090930586950675,0.6744450344198313,725.4214626420286,0.10386395757454249,0.14494752339391007,0.08402728905958516,0.024255360104276154,0.024099503160777525,0.08359098813632104,0.2339143926311714,1.0518645583259667,0.012807856057585955,4127.9262838373315,15897.989717845805
t+37,0.0007253314543238364,0.06688600723413958,1325.1839047007843,678.3814017810979,1.0768581331816844,0.3761490786346585,0.2414297536829242,0.05558253288479028,0.9585027227091196,0.06310027339097676,197.68080294673953,0.04396219753588293,1.0678818338488993,0.7865235098462661,697.6067895216759,0.10904879615598598,0.14538063581392582,0.08472642309690258,0.024966647992147584,0.02456897999599357,0.08397327673229388,0.24413261488036073,1.0614277700725796,0.012690229225471819,5033.182268253916,15891.637616694918
t+38,0.0006662081596638871,0.06281072230132984,1298.2886212458363,678.9719757927753,1.05034197216585,0.36651180207667716,0.2374073192757588,0.05236401122908831,0.9156009971387159,0.059885009519447537,189.40692054190433,0.043954716924333614,1.0471222680103085,0.7558290349927522,694.3994692743855,0.10711372927130308,0.14504813702189942,0.0845852906778544,0.024829557455401753,0.024374838116472834,0.08333555054277958,0.23845798252832767,1.0774718618910522,0.012725478525871298,4818.454595304435,15741.119693996141
t+39,0.000610099454413995,0.059467934904715046,1279.2925204079386,678.0538384530399,1.0290856209043402,0.35684883457042993,0.23352914198592836,0.04999963535696999,0.8784816284432848,0.05732196824991741,182.6742509403721,0.04400573791771982,1.0299782765326448,0.7264451249312007,693.8331203355908,0.10556937752237729,0.14420555640968924,0.08440033159770212,0.024650501960895226,0.024235469722769482,0.08328252497264862,0.23493941110875782,1.0781916207193378,0.012780814444078262,4609.253057574906,15714.71928174211
t+40,0.0005632967514087971,0.0575016633400653,1267.2265592812826,676.3596443208611,1.0134160886574606,0.34835847367721,0.2308449435165292,0.048931913913948286,0.8469527760692943,0.05574925525387201,178.01626692343493,0.044075143259744064,1.017305389332739,0.7038269533420635,696.1073569875028,0.1045217093139032,0.14308005538623927,0.08420340540463575,0.02450362748307264,0.02413524478717212,0.08335695647008363,0.2328573627533639,1.071802469642312,0.012818833483874085,4441.813354535786,15735.606246570196
t+41,0.0005292576296619974,0.056783831752444225,1259.8147041879529,674.7853601153303,1.0027450785258594,0.3417258424284805,0.22927805985548114,0.048905095545522546,0.822491127183482,0.05501423203426052,175.27991022146077,0.04414103532265719,1.0093686006524207,0.6890044316105595,700.0906114747506,0.10389099918345085,0.14206907050461,0.08403889976469825,0.024401642223382907,0.024071655269170662,0.08343181797792641,0.23176764258336344,1.0642262258606332,0.012837013587718557,4322.149303304153,15772.36559212642
t+42,0.0005073915562597836,0.05685102412835269,1255.4381729495108,673.6963162044278,0.9959224961014573,0.3369882017663422,0.22847964030668816,0.04944584929729215,0.804739942863754,0.05475453587139416,173.94088243627164,0.04419160987054698,1.0052726327066133,0.6804223666349601,704.6288647863242,0.1035626028169632,0.14108963581538667,0.08390747478775669,0.024332462974883128,0.02403255203493409,0.0834624727514484,0.2313288840872092,1.0580186485184058,0.012841687552354153,4242.825127905233,15809.14265547683
t+43,0.0004948808683641449,0.057281294164610634,1253.04500524658,673.1300001322343,0.9917637858283381,0.3338022056456891,0.22811317642680884,0.0501817336304481,0.7923920700182281,0.05467978840352247,173.4694756678443,0.04422393412982244,1.0037050799956195,0.6759318182966045,708.9849401693536,0.10343282544068201,0.1400767948316713,0.08379628708550851,0.024281818494499063,0.024006422515310055,0.0834423790525274,0.23125960014718636,1.0537247823667486,0.012839020012168844,4193.078198739727,15839.103205908408
t+44,0.0004885581607688744,0.057810990242670675,1251.9147534404237,672.9761481104805,0.9893191609484978,0.3317385473071719,0.22794454853132654,0.050902834412477754,0.7840321857728866,0.0546367840940156,173.47571212385793,0.044240331459561015,1.0035295710571708,0.6738019344221511,712.7967595459595,0.10342057106068442,0.1390846089641744,0.08369762100745502,0.024240899473968767,0.02398667719467652,0.08338505154155892,0.2313564378963764,1.0510763693144176,0.012833197540732965,4163.25263668524,15860.641333895906
t+45,0.0004858827539784539,0.05830937805537074,1251.420508257756,673.109557377157,0.9879478561163725,0.33040338114238804,0.22786712334847545,0.05151706832059714,0.7784757660263687,0.05457652980838765,173.70382919834563,0.044246059772038,1.0040251117720949,0.6729323507578855,715.9554602901298,0.1034695411641585,0.13857876105406036,0.08362822411849148,0.024210809665700262,0.023975502145583784,0.08332640307251779,0.2315175353554176,1.0496171015996658,0.012826867373989592,4146.107962322282,15874.893448157336
t+46,0.0004851381137531612,0.05872670339076742,1251.336153578789,673.4025946451814,0.9872356717749707,0.3295266713979651,0.22783572923975615,0.05200036069047362,0.7748431047710315,0.05449226778726077,174.00797579934488,0.04424136843451371,1.0047719068866858,0.6726905992999581,718.472611190375,0.10354125529152337,0.1383986529918091,0.08358951091026769,0.02419055820628401,0.023971995669096746,0.0832815672533845,0.23169438654380045,1.0489382502117044,0.012820092028192695,4136.652402539879,15883.62855925584
t+47,0.00048529179438363325,0.05905415817188171,1251.4742553682438,673.7555712758585,0.9869102521634033,0.32893009373223003,0.22782479144686035,0.05236079167992816,0.7725038970203914,0.0543947648898036,174.31178738592112,0.04422812147966807,1.0055442308331592,0.6727388264402953,720.4172968957827,0.1036135316344585,0.13834214167140643,0.08356645266595515,0.02417570978328908,0.023971433398235008,0.0832445032332033,0.23185861407182157,1.048727612675022,0.012812916143144032,4131.664864853665,15888.59545083223
t+48,0.00048578064147165086,0.05930112819106243,1251.7009904054821,674.102623161127,0.9867971031119107,0.32852203724647044,0.227818813873426,0.052620208877851966,0.7710244185969779,0.054297953310526705,174.58052370321843,0.04421158474396394,1.0062264682178814,0.6729075397328016,721.8809293727242,0.10367712503251543,0.13830425456317233,0.08354749242260152,0.02416320240929778,0.023970610047540482,0.08320938065728523,0.23199469266339307,1.048770577109852,0.012806259326088885,4129.166509573014,15891.19981942122
t+49,0.0004863244681090553,0.05948276435800608,1251.940465924911,674.4076431404044,0.9867947023996452,0.32824456984489303,0.22781330476570463,0.052802057959614304,0.7701125595101261,0.05421159002159956,174.8013153568081,0.04419615887748717,1.0067812142669332,0.6731152411088762,722.9572564398803,0.10372892110352301,0.13827578519114825,0.08352967079414661,0.024152290158704445,0.023968885012891707,0.08317626240899456,0.23210093944160975,1.0489293431585174,0.01280086815123706,4127.990759197408,15892.447795536818
t+50,0.0004868023615401125,0.05961388121589091,1252.1571532727592,674.6557359826863,0.9868473159041746,0.3280526357805788,0.22780802036275064,0.05292638033749257,0.7695671830528459,0.054140413183210424,174.97389616707696,0.04418369233601315,1.0072101601308665,0.6733263504262154,723.730812765613,0.10376868763435113,0.13825509222810167,0.08351322150624116,0.024142984265131492,0.023966571632318502,0.08314672966779697,0.23218091726668252,1.0491223424323175,0.012796858631704955,4127.480288687516,15892.988662221209
t+51,0.00048717783783650616,0.059706951166302605,1252.338604133406,674.846400512368,0.9869209260049636,0.3279126845298062,0.22780317965510832,0.05300920462356292,0.7692518220531953,0.05408484544799664,175.10331685497908,0.04417458899991327,1.0075323007957357,0.6735229533971673,724.2758357281551,0.10379821027783989,0.1382410513876273,0.08349881234896812,0.024135352839973916,0.02396408542292579,0.08312184653676823,0.23223996688307305,1.0493100048065993,0.012794093480364775,4127.292487992747,15893.179727349461
t+52,0.0004874522468708562,0.05977188733872131,1252.484548151911,674.9852229418447,0.9869991917716343,0.3278079241246821,0.22779964394348948,0.053063002946443005,0.7690793317366609,0.05404305000502735,175.197211433156,0.04416873510391437,1.0077697158030448,0.6736969751787705,724.6518519760434,0.1038196725650301,0.13823154278966035,0.08348697519605479,0.024129365315137104,0.023961788122382224,0.08310198771586291,0.2322832349449945,1.0494708064259677,0.01279237421776851,4127.231846298829,15893.223242246
t+53,0.00048764161226558586,0.05981665986691179,1252.600818707996,675.080919291035,0.9870736544784603,0.3277302829274852,0.2277980489452429,0.0530972760086881,0.7689949589845878,0.05401225574340001,175.26316284279642,0.04416591735321134,1.00794131381395,0.6738463296169183,724.9046707846243,0.10383501806523597,0.1382226015466739,0.08347814803991803,0.024124994148310167,0.023960003760006374,0.08308737223346417,0.2323153246768753,1.0496000012420768,0.012791562348436149,4127.225668087611,15893.214559621749
t+54,0.0004877672206408961,0.05984689687920469,1252.6911065918848,675.1441235502913,0.9871405839869886,0.32767123718361413,0.2277977581928092,0.0531183080884153,0.7689621048536888,0.05398996862869802,175.30827576621186,0.04416500333201365,1.0080632087307664,0.6739717302279171,725.0709689658879,0.10384563150413093,0.13821368536665618,0.0834719926678581,0.024121993123594906,0.023958780001789283,0.0830773495283791,0.23233912873561877,1.049697746984032,0.012791294764735997,4127.228463716369,15893.181656596445
t+55,0.0007252325016569999,0.06678518614180336,1315.5663074303914,678.2188813193543,1.076624650094282,0.3738571906312892,0.24053576356911827,0.05536905061864787,0.9584044485507471,0.0630649573639202,197.66903604776988,0.04390097037893385,1.0677634780502312,0.7862118239946285,697.5360430990245,0.10905039042025247,0.13911675151302377,0.08420223869385222,0.02483712948182634,0.024426468414509617,0.08342985461207499,0.24324412428276387,1.060046106474533,0.012673564742096785,5029.5825181287455,15889.239884577264
t+56,0.0006661243160301541,0.06270320433695778,1292.0731661515479,678.8274104099576,1.0502330871906873,0.36435959293939907,0.23701226726801097,0.052141533336770594,0.9155458864497206,0.05985117993200949,189.38540479618024,0.04389823005056859,1.0472630494028237,0.7555333329084447,694.3033378433779,0.10711430741263438,0.13933606627424375,0.0840900050248625,0.024709156016998638,0.02424109942950512,0.08284820078664652,0.2380814469001007,1.076934598765514,0.012710182643304264,4815.22809690396,15737.078156500142
t+57,0.0006100392572436311,0.059356662018260835,1275.6661207635684,677.938442695383,1.0291249403118743,0.35487732170204006,0.23343442032308692,0.049779385925243204,0.8785087788559549,0.05729136505643859,182.6487475035008,0.04395454909272969,1.0302565630240124,0.7261759696397581,693.7390026519034,0.10556771382476321,0.1392133820300529,0.0839545570430778,0.024543052186327897,0.024116063480634425,0.08286102276965436,0.23487093670985995,1.0781622595814333,0.01276675964666039,4606.445308820433,15709.741876620577
t+58,0.0005632679031321732,0.05739080003692988,1265.4280362965485,676.2774482544248,1.0136332182031313,0.3465914286258784,0.23089574974482777,0.04872470582389575,0.8470742919369371,0.05572200066226787,177.9906020299841,0.0440280037826706,1.017697824865767,0.7035964731759735,696.0365280408934,0.10451829246159643,0.13900431965727994,0.08382033034032317,0.02441167326626619,0.024033550703529628,0.08300346970175984,0.23293627102850575,1.0720138168953293,0.012805572824188339,4439.392332404723,15730.22878800608
