plot_type,case,horizon,variable,split,n_samples,MAE,RMSE,R2,MAPE
parity,R5-6,18,B35_SO2,test,123,0.00011790625381709017,0.0001592348490652984,0.9163158301211961,18.89681097388239
parity,R5-6,18,B35_SO2,all,1478,0.0001800072271151964,0.00024409445442925989,0.9531432016602626,12.191636417185888
parity,R5-11,18,B35_H2S,unknown,79,0.0005400879393960577,0.0005878777498691542,-0.8250871618480453,8.856971872263797
parity,R5-11,18,B35_H2S,all,79,0.0005400879393960577,0.0005878777498691542,-0.8250871618480453,8.856971872263797
parity,R5-11,18,B35_SO2,unknown,79,0.0007122215430089251,0.0008171369325166681,-4.327318968209734,10.793098925084248
parity,R5-11,18,B35_SO2,all,79,0.0007122215430089251,0.0008171369325166681,-4.327318968209734,10.793098925084248
parity,R5-12,18,B35_H2S,unknown,109,0.002313772974368657,0.0027677081658355513,-4.66267498315199,14.295056200152226
parity,R5-12,18,B35_H2S,all,109,0.002313772974368657,0.0027677081658355513,-4.66267498315199,14.295056200152226
parity,R5-12,18,B35_SO2,unknown,109,0.00047859373155855975,0.0008758539985951392,0.7338242281383023,14.583686520093972
parity,R5-12,18,B35_SO2,all,109,0.00047859373155855975,0.0008758539985951392,0.7338242281383023,14.583686520093972
