plot_type,case,horizon,variable,split,n_samples,MAE,RMSE,R2,MAPE
parity,R5-2,18,B35_H2S,all,1335,0.00038987184971636505,0.0005317016143479527,0.8758139729497858,4.261849480176831
parity,R5-2,18,B35_SO2,train,1117,0.00020158847317514796,0.00027518973131817134,0.9608665864893438,16.18071050023124
parity,R5-2,18,B35_SO2,valid,109,0.0001615339436907484,0.00018457490131919572,0.8575450489988343,30.340809243314283
parity,R5-2,18,B35_SO2,test,109,0.00028582909130280096,0.0003801186197946197,0.8902962866914516,15.799910524363758
parity,R5-2,18,B35_SO2,all,1335,0.00020519617629283685,0.000279180924933013,0.9579881628294611,17.30576186025108
parity,R5-6,18,B35_H2S,train,1232,0.0004331388694013876,0.0005347406405760171,0.9004899905771954,5.320363793871706
parity,R5-6,18,B35_H2S,valid,123,0.00042037302000209095,0.0005598502801893203,-0.2962558837095868,5.4854734472495466
parity,R5-6,18,B35_H2S,test,123,0.000603300489986306,0.0007156975074247674,0.7901311318984717,6.497516028747961
parity,R5-6,18,B35_H2S,all,1478,0.0004462374349330733,0.000554135016793562,0.888918428818049,5.432067591067413
parity,R5-6,18,B35_SO2,train,1232,0.00018583144687671414,0.0002515951142683032,0.9535644620117845,11.649245311911875
parity,R5-6,18,B35_SO2,valid,123,0.00018197988605388375,0.00023335751920138757,0.8186267785182673,10.9398760096513
parity,R5-6,18,B35_SO2,test,123,0.00011781995118830891,0.00015959265265607682,0.9159393279005336,18.661610967970283
parity,R5-6,18,B35_SO2,all,1478,0.0001798509624715166,0.00024375358475942652,0.9532739781598305,12.173784250692075
parity,R5-11,18,B35_H2S,unknown,79,0.000535057218551249,0.0005834576927428667,-0.79774588889436,8.775900593048727
parity,R5-11,18,B35_H2S,all,79,0.000535057218551249,0.0005834576927428667,-0.79774588889436,8.775900593048727
parity,R5-11,18,B35_SO2,unknown,79,0.0007232073747048462,0.0008281743112666113,-4.472207173181733,10.950725315041064
parity,R5-11,18,B35_SO2,all,79,0.0007232073747048462,0.0008281743112666113,-4.472207173181733,10.950725315041064
parity,R5-12,18,B35_H2S,unknown,109,0.002283585184866803,0.0027411504520228496,-4.5545232811427905,14.100312747666408
parity,R5-12,18,B35_H2S,all,109,0.002283585184866803,0.0027411504520228496,-4.5545232811427905,14.100312747666408
parity,R5-12,18,B35_SO2,unknown,109,0.0004886503099082422,0.0008877974789474274,0.7265153831005118,14.914643819250816
parity,R5-12,18,B35_SO2,all,109,0.0004886503099082422,0.0008877974789474274,0.7265153831005118,14.914643819250816
