epoch,ss_loss,ss_weight,weighted_ss_loss
111,0.5321762353181839,0.001,0.000532176235318184
112,0.6190681308507919,0.001,0.000619068130850792
113,0.6017274171113968,0.001,0.0006017274171113968
114,0.5675468355417251,0.001,0.0005675468355417252
115,0.5934213042259217,0.001,0.0005934213042259217
116,0.49463365972042084,0.001,0.0004946336597204208
117,0.5648099631071091,0.001,0.000564809963107109
118,0.5527675688266754,0.001,0.0005527675688266754
119,0.5488818794488907,0.001,0.0005488818794488906
120,0.5820179432630539,0.001,0.0005820179432630539
