i,j,steps,acidgas_Fv,acidgas_CO2,acidgas_H2O,acidgas_H2S,acidgas_T,acidgas_P,air_m3,air_SP_m3,second_air2,air2_SP,COG,COG_SP,burner_input_T_SP,burner_input_T_PV,burner_inputP,burner_output_T_SP,burner_output_T_PV,burner_output_P_SP,burner_output_P_PV,fur_F,fur_inputT,fur_inputP,fur_temp,fur_outputT,fur_outputP_SP,fur_outputP_PV,WHB_F,WHB_inputT,WHB_inputP,WHB_outputT,WHB_outputP,SEP1_F,SEP1_P_SP,SEP1_P_PV,SEP1_T,HEATER1_F,HEATER1_input_T,HEATER1_input_P,HEATER1_output_T_SP,HEATER1_output_T_PV,HEATER1_output_P,cat1_F,cat1_input_temp,cat1_output_temp,cat1_input_P,cat1_output_P_SP,cat1_output_P_PV,cat1_deltaP,SEP2_F,SEP2_P_SP,SEP2_P_PV,SEP2_T,HEATER2_F,HEATER2_input_T,HEATER2_input_P,HEATER2_output_T_SP,HEATER2_output_T_PV,HEATER2_output_P,cat2_F,cat2_input_temp,cat2_output_temp,cat2_input_P,cat2_output_P_SP,cat2_output_P_PV,cat2_deltaP,SEP3_F,SEP3_P_SP,SEP3_P_PV,SEP3_T,B35_H2S,B35_SO2,ratio,ratioSP,conv
0.0,11.0,11.0,2491.828254390633,40.12718814,45.39753912,54.93963141,83.6,1.6722,2186.985135710484,2186.7460954055778,269.9999999,270.0,36.29291637,34.18640074,599.9999588,599.999959,1.622141233,1219.506406,1219.506405,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041312,1.521205876,278.1342732,1.520795,1.520795,127.9710875,259.8405077,127.9710875,1.420835371,234.3091418,234.3091418,1.420131393,259.8405077,234.3091418,271.4645074,1.419980657,1.411445,1.411445,8.535656535,257.975382,1.361375,1.361375,50.06452624,172.8546621,50.06452624,1.260628419,155,155.0000001,1.420131393,172.8546621,155.0000001,210.9404625,1.260378402,1.251615,1.251615,8.763402382,171.0694396,1.200915,1.200914962,93.78905255,0.008232501,0.004090075,2.012799621,2.045433029,0.96217566
0.0,12.0,12.0,2491.828254390633,40.12718814,45.39753912,54.93963141,83.6,1.6722,2186.985135710484,2186.7460954055778,269.9999999,270.0,36.29291637,34.18640074,599.9999588,599.999959,1.622141233,1219.506406,1219.506405,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041312,1.521205876,278.1342732,1.520795,1.520795,127.9710879,259.8405076,127.9710879,1.420835371,234.3091422,234.3091422,1.420131393,259.8405076,234.3091422,271.464508,1.419980657,1.411445,1.411445,8.535656536,257.9753818,1.361375,1.361375,50.06452627,172.854662,50.06452627,1.260628419,155,155.0000001,1.420131393,172.854662,155.0000001,210.9404623,1.260378402,1.251615,1.251615,8.763402372,171.0694395,1.200915,1.200914962,93.78880356,0.0082325,0.004090074,2.012799601,2.045433029,0.96217566
0.0,13.0,13.0,2491.828254390633,40.12718814,45.39753912,54.93963141,83.6,1.6722,2186.985135710484,2186.7460954055778,269.9999999,270.0,36.29291637,34.18640074,599.9999588,599.999959,1.622141233,1219.506406,1219.506405,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041312,1.521205876,278.1342732,1.520795,1.520795,127.9710882,259.8405074,127.9710882,1.420835371,234.3091426,234.3091426,1.420131393,259.8405074,234.3091426,271.4645085,1.419980657,1.411445,1.411445,8.535656536,257.9753817,1.361375,1.361375,50.06452629,172.854662,50.06452629,1.260628419,155,155.0000001,1.420131393,172.854662,155.0000001,210.9404621,1.260378402,1.251615,1.251615,8.763402362,171.0694394,1.200915,1.200914962,93.7885546,0.008232499,0.004090074,2.012799582,2.045433029,0.96217566
0.0,14.0,14.0,2491.828254390633,40.12718814,45.39753912,54.93963141,83.6,1.6722,2186.985135710484,2186.7460954055778,269.9999999,270.0,36.29291637,34.18640074,599.9999588,599.999959,1.622141233,1219.506406,1219.506405,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041312,1.521205876,278.1342732,1.520795,1.520795,127.9710886,259.8405073,127.9710886,1.420835371,234.309143,234.309143,1.420131393,259.8405073,234.309143,271.4645091,1.419980657,1.411445,1.411445,8.535656537,257.9753815,1.361375,1.361375,50.06452631,172.8546619,50.06452631,1.260628419,155,155.0000001,1.420131393,172.8546619,155.0000001,210.940462,1.260378402,1.251615,1.251615,8.763402352,171.0694394,1.200915,1.200914962,93.78830567,0.008232497,0.004090073,2.012799562,2.045433029,0.96217566
0.0,15.0,15.0,2491.828254390633,40.12718814,45.39753912,54.93963141,83.6,1.6722,2186.985135710484,2186.7460954055778,269.9999999,270.0,36.29291637,34.18640074,599.9999588,599.999959,1.622141233,1219.506406,1219.506405,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041312,1.521205876,278.1342732,1.520795,1.520795,127.9710889,259.8405071,127.9710889,1.420835371,234.3091433,234.3091434,1.420131393,259.8405071,234.3091434,271.4645096,1.419980657,1.411445,1.411445,8.535656537,257.9753813,1.361375,1.361375,50.06452634,172.8546618,50.06452634,1.260628419,155,155.0000001,1.420131393,172.8546618,155.0000001,210.9404618,1.260378402,1.251615,1.251615,8.763402342,171.0694393,1.200915,1.200914962,93.78805677,0.008232496,0.004090073,2.012799542,2.045433029,0.962175659
0.0,16.0,16.0,2491.828254390633,40.12718814,45.39753912,54.93963141,83.6,1.6722,2186.985135710484,2186.7460954055778,269.9999999,270.0,36.29291637,34.18640074,599.9999588,599.999959,1.622141233,1219.506406,1219.506405,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041312,1.521205876,278.1342732,1.520795,1.520795,127.9710892,259.840507,127.9710892,1.420835371,234.3091437,234.3091437,1.420131393,259.840507,234.3091437,271.4645102,1.419980657,1.411445,1.411445,8.535656538,257.9753812,1.361375,1.361375,50.06452636,172.8546617,50.06452636,1.260628419,155,155.0000001,1.420131393,172.8546617,155.0000001,210.9404616,1.260378402,1.251615,1.251615,8.763402332,171.0694392,1.200915,1.200914962,93.78780789,0.008232495,0.004090072,2.012799523,2.045433029,0.962175659
0.0,17.0,17.0,2491.828254390633,40.12718814,45.39753912,54.93963141,83.6,1.6722,2186.985135710484,2186.7460954055778,269.9999999,270.0,36.29291637,34.18640074,599.9999588,599.999959,1.622141233,1219.506406,1219.506405,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041312,1.521205876,278.1342732,1.520795,1.520795,127.9710896,259.8405068,127.9710896,1.420835371,234.3091441,234.3091441,1.420131393,259.8405068,234.3091441,271.4645107,1.419980657,1.411445,1.411445,8.535656538,257.975381,1.361375,1.361375,50.06452639,172.8546616,50.06452639,1.260628419,155,155.0000001,1.420131393,172.8546616,155.0000001,210.9404615,1.260378402,1.251615,1.251615,8.763402322,171.0694391,1.200915,1.200914962,93.78755904,0.008232494,0.004090072,2.012799503,2.045433029,0.962175659
0.0,18.0,18.0,2491.828254390633,40.12718814,45.39753912,54.93963141,83.6,1.6722,2186.985135710484,2186.7460954055778,269.9999999,270.0,36.29291637,34.18640074,599.9999588,599.999959,1.622141233,1219.506406,1219.506405,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041312,1.521205876,278.1342732,1.520795,1.520795,127.9710899,259.8405067,127.9710899,1.420835371,234.3091445,234.3091445,1.420131393,259.8405067,234.3091445,271.4645113,1.419980657,1.411445,1.411445,8.535656539,257.9753809,1.361375,1.361375,50.06452641,172.8546616,50.06452641,1.260628419,155,155.0000001,1.420131393,172.8546616,155.0000001,210.9404613,1.260378402,1.251615,1.251615,8.763402312,171.0694391,1.200915,1.200914962,93.78731022,0.008232493,0.004090071,2.012799484,2.045433029,0.962175659
0.0,19.0,19.0,2491.828254390633,40.12718814,45.39753912,54.93963141,83.6,1.6722,2186.985135710484,2186.7460954055778,269.9999999,270.0,36.29291637,34.18640074,599.9999588,599.999959,1.622141233,1219.506406,1219.506405,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041312,1.521205876,278.1342732,1.520795,1.520795,127.9710903,259.8405065,127.9710903,1.420835371,234.3091449,234.3091449,1.420131393,259.8405065,234.3091449,271.4645118,1.419980657,1.411445,1.411445,8.535656539,257.9753807,1.361375,1.361375,50.06452643,172.8546615,50.06452643,1.260628419,155,155.0000001,1.420131393,172.8546615,155.0000001,210.9404612,1.260378402,1.251615,1.251615,8.763402302,171.069439,1.200915,1.200914962,93.78706143,0.008232492,0.00409007,2.012799464,2.045433029,0.962175659
0.0,20.0,20.0,2491.828254390633,40.12718814,45.39753912,54.93963141,83.6,1.6722,2186.985135710484,2186.7460954055778,269.9999999,270.0,36.29291637,34.18640074,599.9999588,599.999959,1.622141233,1219.506406,1219.506405,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041312,1.521205876,278.1342732,1.520795,1.520795,127.9710906,259.8405064,127.9710906,1.420835371,234.3091453,234.3091453,1.420131393,259.8405064,234.3091453,271.4645124,1.419980657,1.411445,1.411445,8.53565654,257.9753806,1.361375,1.361375,50.06452646,172.8546614,50.06452646,1.260628419,155,155.0000001,1.420131393,172.8546614,155.0000001,210.940461,1.260378402,1.251615,1.251615,8.763402292,171.0694389,1.200915,1.200914962,93.78681267,0.00823249,0.00409007,2.012799445,2.045433029,0.962175658
0.0,21.0,21.0,2491.828254390633,40.12718814,45.39753912,54.93963141,83.6,1.6722,2186.985135710484,2186.7460954055778,269.9999999,270.0,36.29291637,34.18640074,599.9999588,599.999959,1.622141233,1219.506406,1219.506405,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041312,1.521205876,278.1342732,1.520795,1.520795,127.9710909,259.8405062,127.9710909,1.420835371,234.3091457,234.3091457,1.420131393,259.8405062,234.3091457,271.4645129,1.419980657,1.411445,1.411445,8.53565654,257.9753804,1.361375,1.361375,50.06452648,172.8546613,50.06452648,1.260628419,155,155.0000001,1.420131393,172.8546613,155.0000001,210.9404608,1.260378402,1.251615,1.251615,8.763402282,171.0694389,1.200915,1.200914962,93.78656393,0.008232489,0.004090069,2.012799425,2.045433029,0.962175658
0.0,22.0,22.0,2491.828254390633,40.12718814,45.39753912,54.93963141,83.6,1.6722,2186.985135710484,2186.7460954055778,269.9999999,270.0,36.29291637,34.18640074,599.9999588,599.999959,1.622141233,1219.506406,1219.506405,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041312,1.521205876,278.1342732,1.520795,1.520795,127.9710913,259.8405061,127.9710913,1.420835371,234.3091461,234.3091461,1.420131393,259.8405061,234.3091461,271.4645135,1.419980657,1.411445,1.411445,8.535656541,257.9753803,1.361375,1.361375,50.0645265,172.8546613,50.0645265,1.260628419,155,155.0000001,1.420131393,172.8546613,155.0000001,210.9404607,1.260378402,1.251615,1.251615,8.763402273,171.0694388,1.200915,1.200914962,93.78631522,0.008232488,0.004090069,2.012799406,2.045433029,0.962175658
0.0,23.0,23.0,2491.828254390633,40.12718814,45.39753912,54.93963141,83.6,1.6722,2186.985135710484,2186.7460954055778,269.9999999,270.0,36.29291637,34.18640074,599.9999588,599.999959,1.622141233,1219.506406,1219.506405,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041312,1.521205876,278.1342732,1.520795,1.520795,127.9710916,259.8405059,127.9710916,1.420835371,234.3091465,234.3091465,1.420131393,259.8405059,234.3091465,271.464514,1.419980657,1.411445,1.411445,8.535656541,257.9753801,1.361375,1.361375,50.06452653,172.8546612,50.06452653,1.260628419,155,155.0000001,1.420131393,172.8546612,155.0000001,210.9404605,1.260378402,1.251615,1.251615,8.763402263,171.0694387,1.200915,1.200914962,93.78606654,0.008232487,0.004090068,2.012799386,2.045433029,0.962175658
0.0,24.0,24.0,2491.828254390633,40.12718814,45.39753912,54.93963141,83.6,1.6722,2186.985135710484,2186.7460954055778,269.9999999,270.0,36.29291637,34.18640074,599.9999588,599.999959,1.622141233,1219.506406,1219.506405,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041312,1.521205876,278.1342732,1.520795,1.520795,127.971092,259.8405058,127.971092,1.420835371,234.3091469,234.3091469,1.420131393,259.8405058,234.3091469,271.4645146,1.419980657,1.411445,1.411445,8.535656542,257.9753799,1.361375,1.361375,50.06452655,172.8546611,50.06452655,1.260628419,155,155.0000001,1.420131393,172.8546611,155.0000001,210.9404604,1.260378402,1.251615,1.251615,8.763402253,171.0694386,1.200915,1.200914962,93.78581789,0.008232486,0.004090068,2.012799366,2.045433029,0.962175658
0.0,25.0,25.0,2491.828254390633,40.12718814,45.39753912,54.93963141,83.6,1.6722,2186.985135710484,2186.7460954055778,269.9999999,270.0,36.29291637,34.18640074,599.9999588,599.999959,1.622141233,1219.506406,1219.506405,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041312,1.521205876,278.1342732,1.520795,1.520795,127.9710923,259.8405056,127.9710923,1.420835371,234.3091472,234.3091473,1.420131393,259.8405056,234.3091473,271.4645151,1.419980657,1.411445,1.411445,8.535656542,257.9753798,1.361375,1.361375,50.06452658,172.854661,50.06452658,1.260628419,155,155.0000001,1.420131393,172.854661,155.0000001,210.9404602,1.260378402,1.251615,1.251615,8.763402243,171.0694386,1.200915,1.200914962,93.78556927,0.008232485,0.004090067,2.012799347,2.045433029,0.962175657
0.0,26.0,26.0,2491.828254390633,40.12718814,45.39753912,54.93963141,83.6,1.6722,2186.985135710484,2186.7460954055778,269.9999999,270.0,36.29291637,34.18640074,599.9999588,599.999959,1.622141233,1219.506406,1219.506405,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041312,1.521205876,278.1342732,1.520795,1.520795,127.9710926,259.8405055,127.9710926,1.420835371,234.3091476,234.3091476,1.420131393,259.8405055,234.3091476,271.4645157,1.419980657,1.411445,1.411445,8.535656543,257.9753796,1.361375,1.361375,50.0645266,172.8546609,50.0645266,1.260628419,155,155.0000001,1.420131393,172.8546609,155.0000001,210.94046,1.260378402,1.251615,1.251615,8.763402233,171.0694385,1.200915,1.200914962,93.78532067,0.008232484,0.004090067,2.012799327,2.045433029,0.962175657
0.0,27.0,27.0,2491.828254390633,40.12718814,45.39753912,54.93963141,83.6,1.6722,2186.985135710484,2186.7460954055778,269.9999999,270.0,36.29291637,34.18640074,599.9999588,599.999959,1.622141233,1219.506406,1219.506405,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041312,1.521205876,278.1342732,1.520795,1.520795,127.971093,259.8405053,127.971093,1.420835371,234.309148,234.309148,1.420131393,259.8405053,234.309148,271.4645162,1.419980657,1.411445,1.411445,8.535656543,257.9753795,1.361375,1.361375,50.06452662,172.8546609,50.06452662,1.260628419,155,155.0000001,1.420131393,172.8546609,155.0000001,210.9404599,1.260378402,1.251615,1.251615,8.763402223,171.0694384,1.200915,1.200914962,93.7850721,0.008232482,0.004090066,2.012799308,2.045433029,0.962175657
0.0,28.0,28.0,2491.828254390633,40.12718814,45.39753912,54.93963141,83.6,1.6722,2186.985135710484,2186.7460954055778,269.9999999,270.0,36.29291637,34.18640074,599.9999588,599.999959,1.622141233,1219.506406,1219.506405,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041312,1.521205876,278.1342732,1.520795,1.520795,127.9710933,259.8405052,127.9710933,1.420835371,234.3091484,234.3091484,1.420131393,259.8405052,234.3091484,271.4645168,1.419980657,1.411445,1.411445,8.535656544,257.9753793,1.361375,1.361375,50.06452665,172.8546608,50.06452665,1.260628419,155,155.0000001,1.420131393,172.8546608,155.0000001,210.9404597,1.260378402,1.251615,1.251615,8.763402213,171.0694384,1.200915,1.200914962,93.78482356,0.008232481,0.004090066,2.012799288,2.045433029,0.962175657
