i,j,steps,acidgas_Fm,acidgas_CO2,acidgas_H2O,acidgas_H2S,acidgas_T,acidgas_P,air,air_SP,second_air2,air2_SP,COG,COG_SP,burner_input_T_SP,burner_input_T_PV,burner_inputP,burner_output_T_SP,burner_output_T_PV,burner_output_P_SP,burner_output_P_PV,fur_F,fur_inputT,fur_inputP,fur_temp,fur_outputT,fur_outputP_SP,fur_outputP_PV,WHB_F,WHB_inputT,WHB_inputP,WHB_outputT,WHB_outputP,SEP1_F,SEP1_P_SP,SEP1_P_PV,SEP1_T,HEATER1_F,HEATER1_input_T,HEATER1_input_P,HEATER1_output_T_SP,HEATER1_output_T_PV,HEATER1_output_P,cat1_F,cat1_input_temp,cat1_output_temp,cat1_input_P,cat1_output_P_SP,cat1_output_P_PV,cat1_deltaP,SEP2_F,SEP2_P_SP,SEP2_P_PV,SEP2_T,HEATER2_F,HEATER2_input_T,HEATER2_input_P,HEATER2_output_T_SP,HEATER2_output_T_PV,HEATER2_output_P,cat2_F,cat2_input_temp,cat2_output_temp,cat2_input_P,cat2_output_P_SP,cat2_output_P_PV,cat2_deltaP,SEP3_F,SEP3_P_SP,SEP3_P_PV,SEP3_T,B35_H2S,B35_SO2,ratio,ratioSP,conv
0.0,10.0,10.0,140.4965191,40.13637557,45.40793324,54.95221027,83.6,1.6722,123.3085781,3457.665308,190.0,190.0,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,114.041299,251.8617325,114.041299,1.420144398,224.0231366,224.0231363,1.419502171,251.8617325,224.0231363,262.8009012,1.419362604,1.411445,1.411445,7.917604268,249.9794567,1.361375,1.361375003,42.81056947,163.766029,42.81056947,1.261301193,230,229.9999977,1.419502171,163.766029,229.9999977,287.0770734,1.261053368,1.251615,1.251615002,9.438366259,161.9766118,1.200915,1.200915014,160.5588343,0.011803434,0.002006587,5.882343721,2.045433029,0.959504116
0.0,11.0,11.0,140.4965191,40.13637557,45.40793324,54.95221027,83.6,1.6722,123.3085781,3457.665308,190.0,190.0,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,114.0412871,251.8617379,114.0412871,1.420144398,224.0231228,224.0231226,1.419502171,251.8617379,224.0231226,262.8008806,1.419362604,1.411445,1.411445,7.917604262,249.9794624,1.361375,1.361375003,42.81057057,163.7660317,42.81057057,1.261301193,230,229.9999977,1.419502171,163.7660317,229.9999977,287.0770804,1.261053369,1.251615,1.251615002,9.438366689,161.9766143,1.200915,1.200915014,160.558877,0.011803436,0.002006588,5.882342392,2.045433029,0.959504111
0.0,12.0,12.0,140.4965191,40.13637557,45.40793324,54.95221027,83.6,1.6722,123.3085781,3457.665308,190.0,190.0,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,114.0412753,251.8617434,114.0412753,1.420144398,224.023109,224.0231088,1.419502171,251.8617434,224.0231088,262.80086,1.419362604,1.411445,1.411445,7.917604256,249.9794682,1.361375,1.361375003,42.81057167,163.7660345,42.81057167,1.261301193,230,229.9999977,1.419502171,163.7660345,229.9999977,287.0770874,1.261053369,1.251615,1.251615002,9.438367118,161.9766168,1.200915,1.200915014,160.5589196,0.011803437,0.002006588,5.882341064,2.045433029,0.959504105
0.0,13.0,13.0,140.4965191,40.13637557,45.40793324,54.95221027,83.6,1.6722,123.3085781,3457.665308,190.0,190.0,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,114.0412635,251.8617489,114.0412635,1.420144398,224.0230953,224.0230951,1.419502171,251.8617489,224.0230951,262.8008394,1.419362604,1.411445,1.411445,7.91760425,249.979474,1.361375,1.361375003,42.81057277,163.7660373,42.81057277,1.261301194,230,229.9999977,1.419502171,163.7660373,229.9999977,287.0770943,1.26105337,1.251615,1.251615002,9.438367548,161.9766193,1.200915,1.200915014,160.5589622,0.011803438,0.002006589,5.882339737,2.045433029,0.959504099
0.0,14.0,14.0,140.4965191,40.13637557,45.40793324,54.95221027,83.6,1.6722,123.3085781,3457.665308,190.0,190.0,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,114.0412517,251.8617543,114.0412517,1.420144398,224.0230815,224.0230813,1.419502171,251.8617543,224.0230813,262.8008188,1.419362604,1.411445,1.411445,7.917604244,249.9794797,1.361375,1.361375003,42.81057387,163.76604,42.81057387,1.261301194,230,229.9999977,1.419502171,163.76604,229.9999977,287.0771013,1.26105337,1.251615,1.251615002,9.438367977,161.9766219,1.200915,1.200915014,160.5590048,0.011803439,0.00200659,5.88233841,2.045433029,0.959504093
0.0,15.0,15.0,140.4965191,40.13637557,45.40793324,54.95221027,83.6,1.6722,123.3085781,3457.665308,190.0,190.0,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,114.0412399,251.8617598,114.0412399,1.420144398,224.0230678,224.0230676,1.419502171,251.8617598,224.0230676,262.8007982,1.419362604,1.411445,1.411445,7.917604239,249.9794855,1.361375,1.361375003,42.81057497,163.7660428,42.81057497,1.261301195,230,229.9999977,1.419502171,163.7660428,229.9999977,287.0771082,1.26105337,1.251615,1.251615002,9.438368406,161.9766244,1.200915,1.200915014,160.5590474,0.01180344,0.00200659,5.882337083,2.045433029,0.959504088
0.0,16.0,16.0,140.4965191,40.13637557,45.40793324,54.95221027,83.6,1.6722,123.3085781,3457.665308,190.0,190.0,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,114.0412281,251.8617652,114.0412281,1.420144398,224.023054,224.0230538,1.419502171,251.8617652,224.0230538,262.8007777,1.419362604,1.411445,1.411445,7.917604233,249.9794913,1.361375,1.361375003,42.81057607,163.7660455,42.81057607,1.261301195,230,229.9999977,1.419502171,163.7660455,229.9999977,287.0771152,1.261053371,1.251615,1.251615002,9.438368835,161.9766269,1.200915,1.200915014,160.5590899,0.011803441,0.002006591,5.882335756,2.045433029,0.959504082
0.0,17.0,17.0,140.4965191,40.13637557,45.40793324,54.95221027,83.6,1.6722,123.3085781,3457.665308,190.0,190.0,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,114.0412163,251.8617707,114.0412163,1.420144398,224.0230403,224.0230401,1.419502171,251.8617707,224.0230401,262.8007571,1.419362604,1.411445,1.411445,7.917604227,249.979497,1.361375,1.361375003,42.81057717,163.7660483,42.81057717,1.261301196,230,229.9999977,1.419502171,163.7660483,229.9999977,287.0771221,1.261053371,1.251615,1.251615002,9.438369264,161.9766294,1.200915,1.200915014,160.5591325,0.011803442,0.002006591,5.88233443,2.045433029,0.959504076
0.0,18.0,18.0,140.4965191,40.13637557,45.40793324,54.95221027,83.6,1.6722,123.3085781,3457.665308,190.0,190.0,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,114.0412045,251.8617762,114.0412045,1.420144398,224.0230266,224.0230263,1.419502171,251.8617762,224.0230263,262.8007365,1.419362604,1.411445,1.411445,7.917604221,249.9795028,1.361375,1.361375003,42.81057826,163.7660511,42.81057826,1.261301196,230,229.9999977,1.419502171,163.7660511,229.9999977,287.0771291,1.261053372,1.251615,1.251615002,9.438369693,161.9766319,1.200915,1.200915014,160.5591751,0.011803443,0.002006592,5.882333105,2.045433029,0.95950407
0.0,19.0,19.0,140.4965191,40.13637557,45.40793324,54.95221027,83.6,1.6722,123.3085781,3457.665308,190.0,190.0,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,114.0411927,251.8617816,114.0411927,1.420144398,224.0230128,224.0230126,1.419502171,251.8617816,224.0230126,262.800716,1.419362604,1.411445,1.411445,7.917604215,249.9795086,1.361375,1.361375003,42.81057936,163.7660538,42.81057936,1.261301197,230,229.9999977,1.419502171,163.7660538,229.9999977,287.077136,1.261053372,1.251615,1.251615002,9.438370122,161.9766344,1.200915,1.200915014,160.5592176,0.011803444,0.002006593,5.882331779,2.045433029,0.959504065
0.0,20.0,20.0,140.4965191,40.13637557,45.40793324,54.95221027,83.6,1.6722,123.3085781,3457.665308,190.0,190.0,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,114.0411809,251.8617871,114.0411809,1.420144398,224.0229991,224.0229989,1.419502171,251.8617871,224.0229989,262.8006954,1.419362604,1.411445,1.411445,7.91760421,249.9795143,1.361375,1.361375003,42.81058046,163.7660566,42.81058046,1.261301197,230,229.9999977,1.419502171,163.7660566,229.9999977,287.077143,1.261053373,1.251615,1.251615002,9.43837055,161.9766369,1.200915,1.200915014,160.5592601,0.011803445,0.002006593,5.882330454,2.045433029,0.959504059
0.0,21.0,21.0,140.4965191,40.13637557,45.40793324,54.95221027,83.6,1.6722,123.3085781,3457.665308,190.0,190.0,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,114.0411691,251.8617925,114.0411691,1.420144398,224.0229854,224.0229852,1.419502171,251.8617925,224.0229852,262.8006749,1.419362604,1.411445,1.411445,7.917604204,249.9795201,1.361375,1.361375003,42.81058156,163.7660594,42.81058156,1.261301197,230,229.9999977,1.419502171,163.7660594,229.9999977,287.0771499,1.261053373,1.251615,1.251615002,9.438370979,161.9766394,1.200915,1.200915014,160.5593027,0.011803446,0.002006594,5.882329129,2.045433029,0.959504053
0.0,22.0,22.0,140.4965191,40.13637557,45.40793324,54.95221027,83.6,1.6722,123.3085781,3457.665308,190.0,190.0,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,114.0411573,251.861798,114.0411573,1.420144398,224.0229717,224.0229714,1.419502171,251.861798,224.0229714,262.8006544,1.419362604,1.411445,1.411445,7.917604198,249.9795258,1.361375,1.361375003,42.81058265,163.7660621,42.81058265,1.261301198,230,229.9999977,1.419502171,163.7660621,229.9999977,287.0771569,1.261053373,1.251615,1.251615002,9.438371407,161.9766419,1.200915,1.200915014,160.5593452,0.011803447,0.002006595,5.882327805,2.045433029,0.959504048
0.0,23.0,23.0,140.4965191,40.13637557,45.40793324,54.95221027,83.6,1.6722,123.3085781,3457.665308,190.0,190.0,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,114.0411455,251.8618034,114.0411455,1.420144398,224.0229579,224.0229577,1.419502171,251.8618034,224.0229577,262.8006338,1.419362604,1.411445,1.411445,7.917604192,249.9795316,1.361375,1.361375003,42.81058375,163.7660649,42.81058375,1.261301198,230,229.9999977,1.419502171,163.7660649,229.9999977,287.0771638,1.261053374,1.251615,1.251615002,9.438371835,161.9766444,1.200915,1.200915014,160.5593877,0.011803448,0.002006595,5.882326481,2.045433029,0.959504042
0.0,24.0,24.0,140.4965191,40.13637557,45.40793324,54.95221027,83.6,1.6722,123.3085781,3457.665308,190.0,190.0,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,114.0411337,251.8618089,114.0411337,1.420144398,224.0229442,224.022944,1.419502171,251.8618089,224.022944,262.8006133,1.419362604,1.411445,1.411445,7.917604186,249.9795374,1.361375,1.361375003,42.81058485,163.7660676,42.81058485,1.261301199,230,229.9999977,1.419502171,163.7660676,229.9999977,287.0771708,1.261053374,1.251615,1.251615002,9.438372263,161.9766469,1.200915,1.200915014,160.5594302,0.011803449,0.002006596,5.882325158,2.045433029,0.959504036
0.0,25.0,25.0,140.4965191,40.13637557,45.40793324,54.95221027,83.6,1.6722,123.3085781,3457.665308,190.0,190.0,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,114.0411219,251.8618143,114.0411219,1.420144398,224.0229305,224.0229303,1.419502171,251.8618143,224.0229303,262.8005928,1.419362604,1.411445,1.411445,7.917604181,249.9795431,1.361375,1.361375003,42.81058594,163.7660704,42.81058594,1.261301199,230,229.9999977,1.419502171,163.7660704,229.9999977,287.0771777,1.261053375,1.251615,1.251615002,9.438372691,161.9766494,1.200915,1.200915014,160.5594726,0.011803451,0.002006597,5.882323834,2.045433029,0.95950403
0.0,26.0,26.0,140.4965191,40.13637557,45.40793324,54.95221027,83.6,1.6722,123.3085781,3457.665308,190.0,190.0,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,114.0411101,251.8618198,114.0411101,1.420144398,224.0229168,224.0229166,1.419502171,251.8618198,224.0229166,262.8005723,1.419362604,1.411445,1.411445,7.917604175,249.9795489,1.361375,1.361375003,42.81058704,163.7660731,42.81058704,1.2613012,230,229.9999977,1.419502171,163.7660731,229.9999977,287.0771846,1.261053375,1.251615,1.251615002,9.438373119,161.9766519,1.200915,1.200915014,160.5595151,0.011803452,0.002006597,5.882322512,2.045433029,0.959504025
0.0,27.0,27.0,140.4965191,40.13637557,45.40793324,54.95221027,83.6,1.6722,123.3085781,3457.665308,190.0,190.0,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,114.0410984,251.8618252,114.0410984,1.420144398,224.0229031,224.0229029,1.419502171,251.8618252,224.0229029,262.8005517,1.419362604,1.411445,1.411445,7.917604169,249.9795546,1.361375,1.361375003,42.81058813,163.7660759,42.81058813,1.2613012,230,229.9999977,1.419502171,163.7660759,229.9999977,287.0771916,1.261053376,1.251615,1.251615002,9.438373547,161.9766544,1.200915,1.200915014,160.5595576,0.011803453,0.002006598,5.882321189,2.045433029,0.959504019
0.0,28.0,28.0,140.4965191,40.13637557,45.40793324,54.95221027,83.6,1.6722,123.3085781,3457.665308,190.0,190.0,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,114.0410866,251.8618306,114.0410866,1.420144397,224.0228894,224.0228892,1.419502171,251.8618306,224.0228892,262.8005312,1.419362604,1.411445,1.411445,7.917604163,249.9795603,1.361375,1.361375003,42.81058923,163.7660786,42.81058923,1.2613012,230,229.9999977,1.419502171,163.7660786,229.9999977,287.0771985,1.261053376,1.251615,1.251615002,9.438373975,161.9766569,1.200915,1.200915014,160.5596,0.011803454,0.002006598,5.882319867,2.045433029,0.959504013
