epoch,step,target,mv,teacher_sign,valid_count,wrong_count,base_output_grad_norm,raw_group_output_grad_norm,target_output_grad_norm,scale,estimated_scaled_output_grad_norm
22,9,B35_H2S,air2_SP,positive,16,8,0.05401841551065445,0.00015087545034475625,0.0008102762326598167,5.370497525000284,0.0008102762326598167
22,9,B35_H2S,air2_SP,negative,98,2,0.05401841551065445,1.439473908249056e-05,0.0008102762326598167,50.0,0.000719736954124528
22,9,B35_H2S,HEATER2_output_T_SP,positive,82,1,0.05401841551065445,9.790855074243154e-06,0.0008102762326598167,50.0,0.0004895427537121577
22,9,B35_H2S,HEATER2_output_T_SP,negative,38,0,0.05401841551065445,0.0,0.0008102762326598167,0.0,0.0
22,9,B35_SO2,HEATER2_output_T_SP,positive,60,0,0.05401841551065445,0.0,0.0008102762326598167,0.0,0.0
22,9,B35_SO2,HEATER2_output_T_SP,negative,32,0,0.05401841551065445,0.0,0.0008102762326598167,0.0,0.0
22,10,B35_H2S,air2_SP,positive,12,6,0.05674112215638161,0.00018738240760285407,0.0008511168323457241,4.542138417548865,0.0008511168323457241
22,10,B35_H2S,air2_SP,negative,92,8,0.05674112215638161,5.885308200959116e-05,0.0008511168323457241,14.461720665827142,0.0008511168323457241
22,10,B35_H2S,HEATER2_output_T_SP,positive,80,7,0.05674112215638161,7.82062197686173e-05,0.0008511168323457241,10.882981364702932,0.0008511168323457241
22,10,B35_H2S,HEATER2_output_T_SP,negative,42,2,0.05674112215638161,2.9066135539324023e-05,0.0008511168323457241,29.28207746070113,0.0008511168323457241
22,10,B35_SO2,HEATER2_output_T_SP,positive,60,1,0.05674112215638161,7.231411291286349e-05,0.0008511168323457241,11.769719603299238,0.000851116832345724
22,10,B35_SO2,HEATER2_output_T_SP,negative,38,3,0.05674112215638161,0.00024405437579844147,0.0008511168323457241,3.4874065648740533,0.0008511168323457241
23,1,B35_H2S,air2_SP,positive,8,6,0.06361572444438934,0.00023606017930433154,0.0009542358666658401,4.042341531206024,0.00095423586666584
23,1,B35_H2S,air2_SP,negative,102,4,0.06361572444438934,2.6969642931362614e-05,0.0009542358666658401,35.381850219313534,0.00095423586666584
23,1,B35_H2S,HEATER2_output_T_SP,positive,66,7,0.06361572444438934,5.2987954404670745e-05,0.0009542358666658401,18.008543213016104,0.0009542358666658401
23,1,B35_H2S,HEATER2_output_T_SP,negative,40,2,0.06361572444438934,2.800355650833808e-05,0.0009542358666658401,34.075524170714374,0.00095423586666584
23,1,B35_SO2,HEATER2_output_T_SP,positive,52,0,0.06361572444438934,0.0,0.0009542358666658401,0.0,0.0
23,1,B35_SO2,HEATER2_output_T_SP,negative,34,0,0.06361572444438934,0.0,0.0009542358666658401,0.0,0.0
23,2,B35_H2S,air2_SP,positive,6,0,0.05239356309175491,0.0,0.0007859034463763237,0.0,0.0
23,2,B35_H2S,air2_SP,negative,102,10,0.05239356309175491,6.830626080045477e-05,0.0007859034463763237,11.50558436615654,0.0007859034463763237
23,2,B35_H2S,HEATER2_output_T_SP,positive,88,6,0.05239356309175491,6.0758600739063695e-05,0.0007859034463763237,12.93485098104046,0.0007859034463763237
23,2,B35_H2S,HEATER2_output_T_SP,negative,30,0,0.05239356309175491,0.0,0.0007859034463763237,0.0,0.0
23,2,B35_SO2,HEATER2_output_T_SP,positive,74,1,0.05239356309175491,6.0743139329133555e-05,0.0007859034463763237,12.938143386332843,0.0007859034463763237
23,2,B35_SO2,HEATER2_output_T_SP,negative,26,0,0.05239356309175491,0.0,0.0007859034463763237,0.0,0.0
23,3,B35_H2S,air2_SP,positive,10,2,0.05362370237708092,7.112311868695542e-05,0.0008043555356562137,11.309340064185617,0.0008043555356562137
23,3,B35_H2S,air2_SP,negative,96,4,0.05362370237708092,3.007794111908879e-05,0.0008043555356562137,26.74237350460581,0.0008043555356562137
23,3,B35_H2S,HEATER2_output_T_SP,positive,80,3,0.05362370237708092,2.831639903888572e-05,0.0008043555356562137,28.405996629431097,0.0008043555356562137
23,3,B35_H2S,HEATER2_output_T_SP,negative,44,0,0.05362370237708092,0.0,0.0008043555356562137,0.0,0.0
23,3,B35_SO2,HEATER2_output_T_SP,positive,62,1,0.05362370237708092,4.127572901779786e-05,0.0008043555356562137,19.487373204465516,0.0008043555356562137
23,3,B35_SO2,HEATER2_output_T_SP,negative,40,1,0.05362370237708092,7.278400880750269e-05,0.0008043555356562137,11.051267288444539,0.0008043555356562136
23,4,B35_H2S,air2_SP,positive,16,5,0.045265570282936096,0.0001564000704092905,0.0006789835542440414,4.341325118762276,0.0006789835542440414
23,4,B35_H2S,air2_SP,negative,92,6,0.045265570282936096,4.167741280980408e-05,0.0006789835542440414,16.29140362772996,0.0006789835542440413
23,4,B35_H2S,HEATER2_output_T_SP,positive,78,5,0.045265570282936096,4.278601409168914e-05,0.0006789835542440414,15.869287398190448,0.0006789835542440414
23,4,B35_H2S,HEATER2_output_T_SP,negative,46,4,0.045265570282936096,6.122320337453857e-05,0.0006789835542440414,11.090297743656063,0.0006789835542440414
23,4,B35_SO2,HEATER2_output_T_SP,positive,52,1,0.045265570282936096,7.920451025711372e-05,0.0006789835542440414,8.57253648864092,0.0006789835542440414
23,4,B35_SO2,HEATER2_output_T_SP,negative,38,1,0.045265570282936096,7.975788321346045e-05,0.0006789835542440414,8.513058858731744,0.0006789835542440414
23,5,B35_H2S,air2_SP,positive,6,4,0.04588785022497177,0.0001807221124181524,0.0006883177533745765,3.808707989102939,0.0006883177533745765
23,5,B35_H2S,air2_SP,negative,90,2,0.04588785022497177,1.7889677110360935e-05,0.0006883177533745765,38.475694621449165,0.0006883177533745765
23,5,B35_H2S,HEATER2_output_T_SP,positive,72,0,0.04588785022497177,0.0,0.0006883177533745765,0.0,0.0
23,5,B35_H2S,HEATER2_output_T_SP,negative,44,2,0.04588785022497177,3.715478669619188e-05,0.0006883177533745765,18.525681737936733,0.0006883177533745765
23,5,B35_SO2,HEATER2_output_T_SP,positive,60,0,0.04588785022497177,0.0,0.0006883177533745765,0.0,0.0
23,5,B35_SO2,HEATER2_output_T_SP,negative,40,1,0.04588785022497177,7.662178541067988e-05,0.0006883177533745765,8.983316555276142,0.0006883177533745765
23,6,B35_H2S,air2_SP,positive,8,2,0.04024602100253105,0.000132953908178024,0.0006036903150379657,4.540598492446196,0.0006036903150379657
23,6,B35_H2S,air2_SP,negative,100,6,0.04024602100253105,4.08888008678332e-05,0.0006036903150379657,14.764197096151154,0.0006036903150379657
23,6,B35_H2S,HEATER2_output_T_SP,positive,70,3,0.04024602100253105,3.115391518804245e-05,0.0006036903150379657,19.37767087681086,0.0006036903150379657
23,6,B35_H2S,HEATER2_output_T_SP,negative,42,0,0.04024602100253105,0.0,0.0006036903150379657,0.0,0.0
23,6,B35_SO2,HEATER2_output_T_SP,positive,54,0,0.04024602100253105,0.0,0.0006036903150379657,0.0,0.0
23,6,B35_SO2,HEATER2_output_T_SP,negative,30,0,0.04024602100253105,0.0,0.0006036903150379657,0.0,0.0
23,7,B35_H2S,air2_SP,positive,12,4,0.04606980085372925,0.00014695148274768144,0.0006910470128059387,4.702552161331233,0.0006910470128059387
23,7,B35_H2S,air2_SP,negative,104,4,0.04606980085372925,2.696965566428844e-05,0.0006910470128059387,25.62313072913944,0.0006910470128059387
23,7,B35_H2S,HEATER2_output_T_SP,positive,82,9,0.04606980085372925,7.038334297249094e-05,0.0006910470128059387,9.818331775971934,0.0006910470128059387
23,7,B35_H2S,HEATER2_output_T_SP,negative,34,1,0.04606980085372925,2.08216024475405e-05,0.0006910470128059387,33.18894472925483,0.0006910470128059387
23,7,B35_SO2,HEATER2_output_T_SP,positive,62,0,0.04606980085372925,0.0,0.0006910470128059387,0.0,0.0
23,7,B35_SO2,HEATER2_output_T_SP,negative,30,0,0.04606980085372925,0.0,0.0006910470128059387,0.0,0.0
23,8,B35_H2S,air2_SP,positive,16,4,0.051535241305828094,6.955688877496868e-05,0.0007730286195874213,11.113616971689652,0.0007730286195874214
23,8,B35_H2S,air2_SP,negative,94,7,0.051535241305828094,4.983541657566093e-05,0.0007730286195874213,15.511631540468752,0.0007730286195874213
23,8,B35_H2S,HEATER2_output_T_SP,positive,80,5,0.051535241305828094,4.6815610403427854e-05,0.0007730286195874213,16.51219781021631,0.0007730286195874213
23,8,B35_H2S,HEATER2_output_T_SP,negative,42,1,0.051535241305828094,1.4681189895782154e-05,0.0007730286195874213,50.0,0.0007340594947891077
23,8,B35_SO2,HEATER2_output_T_SP,positive,66,0,0.051535241305828094,0.0,0.0007730286195874213,0.0,0.0
23,8,B35_SO2,HEATER2_output_T_SP,negative,32,1,0.051535241305828094,9.172713907901198e-05,0.0007730286195874213,8.427479885986083,0.0007730286195874214
23,9,B35_H2S,air2_SP,positive,8,3,0.05380363017320633,0.00013871912960894406,0.0008070544525980949,5.817903088587857,0.0008070544525980949
23,9,B35_H2S,air2_SP,negative,96,4,0.05380363017320633,2.847226096491795e-05,0.0008070544525980949,28.345288545665753,0.0008070544525980949
23,9,B35_H2S,HEATER2_output_T_SP,positive,68,0,0.05380363017320633,0.0,0.0008070544525980949,0.0,0.0
23,9,B35_H2S,HEATER2_output_T_SP,negative,42,2,0.05380363017320633,4.255739622749388e-05,0.0008070544525980949,18.963905786996985,0.0008070544525980949
23,9,B35_SO2,HEATER2_output_T_SP,positive,54,0,0.05380363017320633,0.0,0.0008070544525980949,0.0,0.0
23,9,B35_SO2,HEATER2_output_T_SP,negative,40,0,0.05380363017320633,0.0,0.0008070544525980949,0.0,0.0
23,10,B35_H2S,air2_SP,positive,14,4,0.057667218148708344,0.00010231528722215444,0.0008650082722306251,8.454340457965541,0.0008650082722306251
23,10,B35_H2S,air2_SP,negative,100,3,0.057667218148708344,1.6279776900773868e-05,0.0008650082722306251,50.0,0.0008139888450386934
23,10,B35_H2S,HEATER2_output_T_SP,positive,80,6,0.057667218148708344,6.553759158123285e-05,0.0008650082722306251,13.198658225920013,0.0008650082722306251
23,10,B35_H2S,HEATER2_output_T_SP,negative,36,4,0.057667218148708344,8.375606557819992e-05,0.0008650082722306251,10.327708999451497,0.0008650082722306251
23,10,B35_SO2,HEATER2_output_T_SP,positive,62,1,0.057667218148708344,6.24984604655765e-05,0.0008650082722306251,13.840473281850882,0.0008650082722306252
23,10,B35_SO2,HEATER2_output_T_SP,negative,30,1,0.057667218148708344,0.00012275163317099214,0.0008650082722306251,7.046816811192034,0.0008650082722306251
24,1,B35_H2S,air2_SP,positive,8,3,0.05215996503829956,0.0001400988840032369,0.0007823994755744933,5.584623183411058,0.0007823994755744933
24,1,B35_H2S,air2_SP,negative,102,3,0.05215996503829956,2.3175982278189622e-05,0.0007823994755744933,33.75906428401058,0.0007823994755744933
24,1,B35_H2S,HEATER2_output_T_SP,positive,94,8,0.05215996503829956,5.000134842703119e-05,0.0007823994755744933,15.647567519429556,0.0007823994755744933
24,1,B35_H2S,HEATER2_output_T_SP,negative,28,2,0.05215996503829956,5.08765151607804e-05,0.0007823994755744933,15.378401470736504,0.0007823994755744933
24,1,B35_SO2,HEATER2_output_T_SP,positive,76,0,0.05215996503829956,0.0,0.0007823994755744933,0.0,0.0
24,1,B35_SO2,HEATER2_output_T_SP,negative,28,2,0.05215996503829956,0.00021621676569338888,0.0007823994755744933,3.618588378497867,0.0007823994755744933
24,2,B35_H2S,air2_SP,positive,8,3,0.05914413928985596,0.0001693007507128641,0.0008871620893478393,5.240154492005034,0.0008871620893478392
24,2,B35_H2S,air2_SP,negative,102,2,0.05914413928985596,1.0628905329213012e-05,0.0008871620893478393,50.0,0.0005314452664606506
24,2,B35_H2S,HEATER2_output_T_SP,positive,80,7,0.05914413928985596,5.507716923602857e-05,0.0008871620893478393,16.107619575472025,0.0008871620893478394
24,2,B35_H2S,HEATER2_output_T_SP,negative,38,3,0.05914413928985596,6.10601418884471e-05,0.0008871620893478393,14.529315882832806,0.0008871620893478393
24,2,B35_SO2,HEATER2_output_T_SP,positive,64,0,0.05914413928985596,0.0,0.0008871620893478393,0.0,0.0
24,2,B35_SO2,HEATER2_output_T_SP,negative,36,2,0.05914413928985596,0.00020386226242408156,0.0008871620893478393,4.3517720190033655,0.0008871620893478394
24,3,B35_H2S,air2_SP,positive,4,1,0.036611855030059814,0.00010012784332502633,0.0005491778254508972,5.484766346841244,0.0005491778254508972
24,3,B35_H2S,air2_SP,negative,94,1,0.036611855030059814,7.596087925776374e-06,0.0005491778254508972,50.0,0.0003798043962888187
24,3,B35_H2S,HEATER2_output_T_SP,positive,82,11,0.036611855030059814,8.311623241752386e-05,0.0005491778254508972,6.607347439573199,0.0005491778254508972
24,3,B35_H2S,HEATER2_output_T_SP,negative,34,0,0.036611855030059814,0.0,0.0005491778254508972,0.0,0.0
24,3,B35_SO2,HEATER2_output_T_SP,positive,66,0,0.036611855030059814,0.0,0.0005491778254508972,0.0,0.0
24,3,B35_SO2,HEATER2_output_T_SP,negative,28,0,0.036611855030059814,0.0,0.0005491778254508972,0.0,0.0
24,4,B35_H2S,air2_SP,positive,14,9,0.05955968052148819,0.0002347258705412969,0.0008933952078223228,3.806121607993533,0.0008933952078223228
24,4,B35_H2S,air2_SP,negative,92,5,0.05955968052148819,3.719193409779109e-05,0.0008933952078223228,24.02120861671949,0.0008933952078223228
24,4,B35_H2S,HEATER2_output_T_SP,positive,76,3,0.05955968052148819,3.490782546577975e-05,0.0008933952078223228,25.592977961291826,0.0008933952078223228
24,4,B35_H2S,HEATER2_output_T_SP,negative,44,1,0.05955968052148819,1.3154145563021302e-05,0.0008933952078223228,50.0,0.0006577072781510651
24,4,B35_SO2,HEATER2_output_T_SP,positive,64,0,0.05955968052148819,0.0,0.0008933952078223228,0.0,0.0
24,4,B35_SO2,HEATER2_output_T_SP,negative,42,2,0.05955968052148819,0.00012537783186417073,0.0008933952078223228,7.125623362112299,0.0008933952078223228
24,5,B35_H2S,air2_SP,positive,20,7,0.06762629002332687,0.00011703463678713888,0.001014394350349903,8.667471256350124,0.001014394350349903
24,5,B35_H2S,air2_SP,negative,84,2,0.06762629002332687,1.6465504813822918e-05,0.001014394350349903,50.0,0.0008232752406911459
24,5,B35_H2S,HEATER2_output_T_SP,positive,72,2,0.06762629002332687,2.312170727236662e-05,0.001014394350349903,43.87194848549238,0.001014394350349903
24,5,B35_H2S,HEATER2_output_T_SP,negative,50,0,0.06762629002332687,0.0,0.001014394350349903,0.0,0.0
24,5,B35_SO2,HEATER2_output_T_SP,positive,62,0,0.06762629002332687,0.0,0.001014394350349903,0.0,0.0
24,5,B35_SO2,HEATER2_output_T_SP,negative,44,0,0.06762629002332687,0.0,0.001014394350349903,0.0,0.0
24,6,B35_H2S,air2_SP,positive,20,3,0.05157730355858803,4.5350818254519254e-05,0.0007736595533788204,17.05943978864647,0.0007736595533788203
24,6,B35_H2S,air2_SP,negative,96,3,0.05157730355858803,1.8111040844814852e-05,0.0007736595533788204,42.717564385611624,0.0007736595533788204
24,6,B35_H2S,HEATER2_output_T_SP,positive,72,4,0.05157730355858803,3.661047594505362e-05,0.0007736595533788204,21.132190538575838,0.0007736595533788204
24,6,B35_H2S,HEATER2_output_T_SP,negative,50,3,0.05157730355858803,3.978288441430777e-05,0.0007736595533788204,19.447045249956197,0.0007736595533788204
24,6,B35_SO2,HEATER2_output_T_SP,positive,56,0,0.05157730355858803,0.0,0.0007736595533788204,0.0,0.0
24,6,B35_SO2,HEATER2_output_T_SP,negative,46,9,0.05157730355858803,0.0005172676173970103,0.0007736595533788204,1.4956659326018191,0.0007736595533788204
24,7,B35_H2S,air2_SP,positive,6,0,0.05751664564013481,0.0,0.0008627496846020221,0.0,0.0
24,7,B35_H2S,air2_SP,negative,100,3,0.05751664564013481,1.8076769265462644e-05,0.0008627496846020221,47.72698439263624,0.0008627496846020221
24,7,B35_H2S,HEATER2_output_T_SP,positive,72,1,0.05751664564013481,1.265293758478947e-05,0.0008627496846020221,50.0,0.0006326468792394735
24,7,B35_H2S,HEATER2_output_T_SP,negative,44,8,0.05751664564013481,0.0001364360941806808,0.0008627496846020221,6.323470997780779,0.0008627496846020221
24,7,B35_SO2,HEATER2_output_T_SP,positive,66,0,0.05751664564013481,0.0,0.0008627496846020221,0.0,0.0
24,7,B35_SO2,HEATER2_output_T_SP,negative,36,8,0.05751664564013481,0.0007533881580457091,0.0008627496846020221,1.145159603835554,0.000862749684602022
24,8,B35_H2S,air2_SP,positive,10,2,0.06830190867185593,6.819594273110852e-05,0.0010245286300778389,15.023307678544432,0.0010245286300778389
24,8,B35_H2S,air2_SP,negative,98,3,0.06830190867185593,1.946938209584914e-05,0.0010245286300778389,50.0,0.0009734691047924571
24,8,B35_H2S,HEATER2_output_T_SP,positive,76,2,0.06830190867185593,2.3018492356641218e-05,0.0010245286300778389,44.508937171215095,0.0010245286300778389
24,8,B35_H2S,HEATER2_output_T_SP,negative,40,1,0.06830190867185593,1.6763344319770113e-05,0.0010245286300778389,50.0,0.0008381672159885056
24,8,B35_SO2,HEATER2_output_T_SP,positive,56,0,0.06830190867185593,0.0,0.0010245286300778389,0.0,0.0
24,8,B35_SO2,HEATER2_output_T_SP,negative,30,1,0.06830190867185593,0.00010539414506638423,0.0010245286300778389,9.72092547866414,0.0010245286300778389
24,9,B35_H2S,air2_SP,positive,2,1,0.06969022750854492,0.0002007334551308304,0.0010453534126281738,5.2076691050171595,0.0010453534126281738
24,9,B35_H2S,air2_SP,negative,100,1,0.06969022750854492,6.984249466768233e-06,0.0010453534126281738,50.0,0.00034921247333841166
24,9,B35_H2S,HEATER2_output_T_SP,positive,86,6,0.06969022750854492,5.7742654462344944e-05,0.0010453534126281738,18.103660497801812,0.0010453534126281738
24,9,B35_H2S,HEATER2_output_T_SP,negative,30,2,0.06969022750854492,4.565679773804732e-05,0.0010453534126281738,22.895898626658308,0.0010453534126281738
24,9,B35_SO2,HEATER2_output_T_SP,positive,62,0,0.06969022750854492,0.0,0.0010453534126281738,0.0,0.0
24,9,B35_SO2,HEATER2_output_T_SP,negative,26,0,0.06969022750854492,0.0,0.0010453534126281738,0.0,0.0
24,10,B35_H2S,air2_SP,positive,20,9,0.07226286828517914,0.0001599364768480882,0.001083943024277687,6.777334637096227,0.001083943024277687
24,10,B35_H2S,air2_SP,negative,102,4,0.07226286828517914,2.622476858959999e-05,0.001083943024277687,41.33279653447728,0.001083943024277687
24,10,B35_H2S,HEATER2_output_T_SP,positive,74,7,0.07226286828517914,5.1025566790485755e-05,0.001083943024277687,21.243135401678664,0.001083943024277687
24,10,B35_H2S,HEATER2_output_T_SP,negative,48,3,0.07226286828517914,4.631383126252331e-05,0.001083943024277687,23.40430482059477,0.001083943024277687
24,10,B35_SO2,HEATER2_output_T_SP,positive,60,1,0.07226286828517914,6.250591832213104e-05,0.001083943024277687,17.34144627219888,0.001083943024277687
24,10,B35_SO2,HEATER2_output_T_SP,negative,46,4,0.07226286828517914,0.00024480241700075567,0.001083943024277687,4.427828113618425,0.001083943024277687
25,1,B35_H2S,air2_SP,positive,20,9,0.06259437650442123,0.00014543309225700796,0.0009389156475663185,6.4559972767894935,0.0009389156475663185
25,1,B35_H2S,air2_SP,negative,94,3,0.06259437650442123,2.3684746338403784e-05,0.0009389156475663185,39.64220828677011,0.0009389156475663186
25,1,B35_H2S,HEATER2_output_T_SP,positive,80,4,0.06259437650442123,4.0141352656064555e-05,0.0009389156475663185,23.39023439521456,0.0009389156475663185
25,1,B35_H2S,HEATER2_output_T_SP,negative,34,5,0.06259437650442123,0.00010053307050839067,0.0009389156475663185,9.339371042963966,0.0009389156475663185
25,1,B35_SO2,HEATER2_output_T_SP,positive,62,0,0.06259437650442123,0.0,0.0009389156475663185,0.0,0.0
25,1,B35_SO2,HEATER2_output_T_SP,negative,28,0,0.06259437650442123,0.0,0.0009389156475663185,0.0,0.0
25,2,B35_H2S,air2_SP,positive,4,0,0.08003944903612137,0.0,0.0012005917355418206,0.0,0.0
25,2,B35_H2S,air2_SP,negative,110,3,0.08003944903612137,1.8356398868490942e-05,0.0012005917355418206,50.0,0.0009178199434245471
25,2,B35_H2S,HEATER2_output_T_SP,positive,90,3,0.08003944903612137,2.7368971132091247e-05,0.0012005917355418206,43.86689326929346,0.0012005917355418206
25,2,B35_H2S,HEATER2_output_T_SP,negative,28,1,0.08003944903612137,1.819898170651868e-05,0.0012005917355418206,50.0,0.000909949085325934
25,2,B35_SO2,HEATER2_output_T_SP,positive,74,0,0.08003944903612137,0.0,0.0012005917355418206,0.0,0.0
25,2,B35_SO2,HEATER2_output_T_SP,negative,22,0,0.08003944903612137,0.0,0.0012005917355418206,0.0,0.0
25,3,B35_H2S,air2_SP,positive,14,7,0.05543407052755356,0.00017008719441946596,0.0008315110579133033,4.8887340446256395,0.0008315110579133033
25,3,B35_H2S,air2_SP,negative,96,4,0.05543407052755356,1.7876664060167968e-05,0.0008315110579133033,46.51377097621034,0.0008315110579133033
25,3,B35_H2S,HEATER2_output_T_SP,positive,86,7,0.05543407052755356,5.388125646277331e-05,0.0008315110579133033,15.432287821420726,0.0008315110579133033
25,3,B35_H2S,HEATER2_output_T_SP,negative,34,3,0.05543407052755356,5.7418044889345765e-05,0.0008315110579133033,14.48170273849911,0.0008315110579133033
25,3,B35_SO2,HEATER2_output_T_SP,positive,66,0,0.05543407052755356,0.0,0.0008315110579133033,0.0,0.0
25,3,B35_SO2,HEATER2_output_T_SP,negative,30,4,0.05543407052755356,0.00038778933230787516,0.0008315110579133033,2.1442339658099385,0.0008315110579133032
25,4,B35_H2S,air2_SP,positive,10,6,0.06210307031869888,0.0002645607746671885,0.0009315460547804832,3.5211041997905665,0.0009315460547804832
25,4,B35_H2S,air2_SP,negative,92,0,0.06210307031869888,0.0,0.0009315460547804832,0.0,0.0
25,4,B35_H2S,HEATER2_output_T_SP,positive,76,3,0.06210307031869888,3.1071394914761186e-05,0.0009315460547804832,29.98082504297001,0.0009315460547804832
25,4,B35_H2S,HEATER2_output_T_SP,negative,38,4,0.06210307031869888,8.972231444204226e-05,0.0009315460547804832,10.382545976143227,0.0009315460547804832
25,4,B35_SO2,HEATER2_output_T_SP,positive,60,1,0.06210307031869888,5.891098044230603e-05,0.0009315460547804832,15.812774592892492,0.0009315460547804832
25,4,B35_SO2,HEATER2_output_T_SP,negative,32,2,0.06210307031869888,0.0002169901126762852,0.0009315460547804832,4.293034568677339,0.0009315460547804832
25,5,B35_H2S,air2_SP,positive,14,7,0.05074227228760719,0.00016636247164569795,0.0007611340843141079,4.575154942005759,0.000761134084314108
25,5,B35_H2S,air2_SP,negative,98,4,0.05074227228760719,2.676984695426654e-05,0.0007611340843141079,28.432515345135336,0.0007611340843141079
25,5,B35_H2S,HEATER2_output_T_SP,positive,66,3,0.05074227228760719,2.723826219153125e-05,0.0007611340843141079,27.9435625871446,0.0007611340843141079
25,5,B35_H2S,HEATER2_output_T_SP,negative,52,8,0.05074227228760719,0.00011072450433857739,0.0007611340843141079,6.874125008378313,0.0007611340843141079
25,5,B35_SO2,HEATER2_output_T_SP,positive,56,1,0.05074227228760719,4.749836807604879e-05,0.0007611340843141079,16.024425999130532,0.0007611340843141079
25,5,B35_SO2,HEATER2_output_T_SP,negative,38,5,0.05074227228760719,0.00036895653465762734,0.0007611340843141079,2.0629369934331185,0.000761134084314108
25,6,B35_H2S,air2_SP,positive,16,7,0.045665159821510315,0.00020912481704726815,0.0006849773973226547,3.2754476823658396,0.0006849773973226547
25,6,B35_H2S,air2_SP,negative,96,1,0.045665159821510315,6.310159733402543e-06,0.0006849773973226547,50.0,0.00031550798667012714
25,6,B35_H2S,HEATER2_output_T_SP,positive,78,5,0.045665159821510315,4.370622627902776e-05,0.0006849773973226547,15.672307028972165,0.0006849773973226547
25,6,B35_H2S,HEATER2_output_T_SP,negative,38,4,0.045665159821510315,9.486965427640826e-05,0.0006849773973226547,7.220194935326035,0.0006849773973226547
25,6,B35_SO2,HEATER2_output_T_SP,positive,70,0,0.045665159821510315,0.0,0.0006849773973226547,0.0,0.0
25,6,B35_SO2,HEATER2_output_T_SP,negative,38,7,0.045665159821510315,0.0006810736958868802,0.0006849773973226547,1.0057316872745925,0.0006849773973226546
25,7,B35_H2S,air2_SP,positive,12,5,0.06583770364522934,0.00015881567378528416,0.00098756555467844,6.218312910434837,0.00098756555467844
25,7,B35_H2S,air2_SP,negative,92,0,0.06583770364522934,0.0,0.00098756555467844,0.0,0.0
25,7,B35_H2S,HEATER2_output_T_SP,positive,76,7,0.06583770364522934,5.917177622905001e-05,0.00098756555467844,16.689807499704578,0.00098756555467844
25,7,B35_H2S,HEATER2_output_T_SP,negative,50,4,0.06583770364522934,6.503039185190573e-05,0.00098756555467844,15.186215653250738,0.00098756555467844
25,7,B35_SO2,HEATER2_output_T_SP,positive,62,0,0.06583770364522934,0.0,0.00098756555467844,0.0,0.0
25,7,B35_SO2,HEATER2_output_T_SP,negative,42,2,0.06583770364522934,0.00015633129805792123,0.00098756555467844,6.31713269797417,0.00098756555467844
25,8,B35_H2S,air2_SP,positive,12,8,0.0551171712577343,0.0003044788900297135,0.0008267575688660144,2.7153198331264696,0.0008267575688660144
25,8,B35_H2S,air2_SP,negative,90,2,0.0551171712577343,1.4544797522830777e-05,0.0008267575688660144,50.0,0.0007272398761415388
25,8,B35_H2S,HEATER2_output_T_SP,positive,68,8,0.0551171712577343,9.363284334540367e-05,0.0008267575688660144,8.829781723237597,0.0008267575688660143
25,8,B35_H2S,HEATER2_output_T_SP,negative,44,3,0.0551171712577343,5.586959014181048e-05,0.0008267575688660144,14.797988794396103,0.0008267575688660144
25,8,B35_SO2,HEATER2_output_T_SP,positive,50,0,0.0551171712577343,0.0,0.0008267575688660144,0.0,0.0
25,8,B35_SO2,HEATER2_output_T_SP,negative,38,4,0.0551171712577343,0.00034225027775391936,0.0008267575688660144,2.415652002656546,0.0008267575688660143
25,9,B35_H2S,air2_SP,positive,10,6,0.05059719830751419,0.00018020215793512762,0.0007589579746127128,4.211703030137608,0.0007589579746127128
25,9,B35_H2S,air2_SP,negative,106,2,0.05059719830751419,1.0801639291457832e-05,0.0007589579746127128,50.0,0.0005400819645728916
25,9,B35_H2S,HEATER2_output_T_SP,positive,80,4,0.05059719830751419,3.6964600440114737e-05,0.0007589579746127128,20.532021598401375,0.0007589579746127128
25,9,B35_H2S,HEATER2_output_T_SP,negative,40,1,0.05059719830751419,1.850803710112814e-05,0.0007589579746127128,41.006940415439914,0.0007589579746127129
25,9,B35_SO2,HEATER2_output_T_SP,positive,58,1,0.05059719830751419,7.135907071642578e-05,0.0007589579746127128,10.635760345433033,0.0007589579746127128
25,9,B35_SO2,HEATER2_output_T_SP,negative,36,1,0.05059719830751419,0.00011873990297317505,0.0007589579746127128,6.391768526071406,0.0007589579746127128
25,10,B35_H2S,air2_SP,positive,16,7,0.05363169312477112,0.00016538203635718673,0.0008044753968715668,4.864345696736295,0.0008044753968715667
25,10,B35_H2S,air2_SP,negative,90,4,0.05363169312477112,2.6925055863102898e-05,0.0008044753968715668,29.878318580352143,0.0008044753968715668
25,10,B35_H2S,HEATER2_output_T_SP,positive,74,7,0.05363169312477112,5.575431350735016e-05,0.0008044753968715668,14.428935561470267,0.0008044753968715668
25,10,B35_H2S,HEATER2_output_T_SP,negative,46,5,0.05363169312477112,8.928498573368415e-05,0.0008044753968715668,9.010197966219375,0.0008044753968715668
25,10,B35_SO2,HEATER2_output_T_SP,positive,64,0,0.05363169312477112,0.0,0.0008044753968715668,0.0,0.0
25,10,B35_SO2,HEATER2_output_T_SP,negative,36,1,0.05363169312477112,7.237754471134394e-05,0.0008044753968715668,11.114986009541699,0.0008044753968715668
26,1,B35_H2S,air2_SP,positive,12,8,0.04677588492631912,0.0002365435502724722,0.0007016382738947868,2.9662118163297055,0.0007016382738947868
